,school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3
354,GP,F,16,U,LE3,T,4,4,other,other,reputation,mother,2,2,0,no,yes,no,yes,yes,yes,yes,no,4,2,2,1,2,4,1,14,12,10
355,GP,F,17,U,GT3,T,3,2,at_home,other,reputation,mother,1,2,0,no,yes,yes,no,yes,yes,yes,no,4,4,4,1,3,2,17,5,10,10
356,GP,F,15,R,LE3,T,2,1,services,at_home,reputation,mother,1,4,2,no,no,no,yes,yes,yes,no,no,4,4,4,1,1,2,0,9,7,8
357,GP,M,15,R,LE3,T,1,3,other,teacher,course,father,4,1,1,no,no,yes,no,yes,yes,yes,yes,4,4,2,1,3,5,13,8,8,10
358,GP,M,16,U,LE3,A,4,4,other,other,reputation,mother,1,2,0,yes,yes,yes,yes,yes,yes,yes,no,4,3,5,1,4,1,0,13,7,10
359,GP,F,17,U,GT3,T,3,2,other,other,course,mother,1,2,3,no,yes,yes,no,yes,yes,yes,yes,5,4,4,1,1,4,9,8,6,7
360,GP,F,17,U,GT3,T,1,1,teacher,services,course,other,1,1,1,no,yes,no,no,no,yes,yes,no,4,4,5,3,3,4,6,7,6,0
361,GP,M,16,U,LE3,T,4,3,teacher,teacher,course,mother,1,1,0,no,no,yes,no,yes,yes,yes,yes,5,4,2,1,2,3,0,8,8,12
362,GP,M,15,U,GT3,T,3,3,services,services,home,mother,1,2,0,yes,no,yes,yes,yes,yes,yes,no,5,3,1,1,1,5,0,16,9,15
363,GP,M,15,U,GT3,T,3,4,services,teacher,home,father,2,1,0,no,no,no,no,yes,yes,yes,no,4,2,2,3,4,5,0,13,11,10
364,MS,M,17,U,GT3,T,3,3,services,services,home,other,1,1,3,yes,yes,no,no,no,yes,yes,yes,4,4,5,2,3,5,2,7,8,8
365,MS,F,18,R,GT3,T,1,1,at_home,other,course,mother,2,1,0,no,no,yes,no,yes,yes,yes,no,4,3,5,1,1,4,2,8,9,14
366,GP,M,17,U,GT3,T,2,3,other,other,home,father,1,4,0,no,no,no,yes,no,yes,yes,no,5,4,2,1,5,3,0,12,2,10
367,GP,M,18,U,GT3,A,4,3,teacher,teacher,reputation,other,3,2,1,no,yes,no,yes,yes,yes,yes,no,4,4,3,3,4,5,20,12,8,10
368,GP,F,16,U,GT3,T,4,2,health,other,reputation,mother,1,4,0,no,yes,yes,yes,yes,yes,yes,no,3,4,3,1,2,4,5,16,14,16
369,GP,M,15,U,LE3,T,4,4,at_home,other,reputation,father,2,4,0,no,yes,yes,yes,yes,yes,yes,no,4,4,2,1,2,5,0,12,7,9
370,GP,F,17,U,GT3,T,4,3,other,other,reputation,father,2,4,0,no,yes,yes,yes,yes,yes,yes,no,3,2,3,1,1,3,0,11,13,15
371,GP,F,16,U,LE3,A,4,3,services,other,reputation,mother,1,2,0,yes,no,no,yes,yes,yes,yes,no,5,5,3,1,1,4,8,8,7,11
372,GP,M,15,U,GT3,T,4,4,teacher,services,course,mother,1,3,0,no,yes,yes,no,yes,yes,yes,no,4,3,2,1,1,3,0,12,13,15
373,MS,F,15,R,LE3,T,2,2,services,services,reputation,mother,1,3,1,no,yes,yes,no,yes,yes,yes,yes,4,2,2,3,1,4,8,10,8,15
374,GP,F,16,U,LE3,T,4,3,other,other,home,father,4,1,0,yes,yes,no,no,yes,yes,yes,no,4,3,4,2,3,2,0,6,6,8
375,GP,F,18,U,GT3,T,4,2,other,other,home,mother,1,2,0,no,no,yes,no,yes,yes,yes,yes,4,3,4,1,3,5,17,7,7,6
376,GP,F,15,U,LE3,T,4,3,health,services,reputation,mother,1,2,0,no,yes,yes,no,yes,yes,yes,yes,4,3,3,1,3,3,0,6,9,11
377,MS,F,17,R,GT3,T,3,4,other,teacher,reputation,father,2,2,0,no,yes,yes,yes,yes,yes,yes,no,5,3,4,1,1,1,0,15,16,15
378,GP,F,16,U,GT3,T,4,3,other,other,reputation,father,1,4,0,yes,yes,no,yes,yes,yes,yes,no,4,3,5,1,1,3,8,8,9,11
379,GP,F,16,R,GT3,T,2,2,at_home,services,course,mother,2,2,0,no,no,yes,no,yes,yes,no,yes,3,3,2,1,1,1,0,6,8,9
380,GP,M,15,U,GT3,T,4,4,services,teacher,home,mother,1,1,0,no,no,no,no,yes,yes,yes,no,3,3,2,1,1,5,0,18,18,17
381,GP,F,22,U,GT3,T,4,4,other,health,course,father,1,2,0,no,yes,no,no,yes,yes,yes,no,5,2,4,1,1,5,4,8,8,10
382,GP,M,15,U,GT3,T,4,4,teacher,services,home,father,1,2,0,no,yes,no,no,yes,yes,yes,no,1,4,3,1,1,5,0,13,12,15
383,GP,M,15,U,GT3,A,3,4,services,services,course,father,4,1,0,no,no,no,yes,yes,yes,yes,no,5,4,5,3,5,1,0,11,7,12
384,GP,M,16,U,LE3,T,1,1,at_home,services,course,mother,1,1,0,no,yes,no,no,no,yes,yes,no,5,4,4,2,4,3,5,7,6,10
385,GP,F,18,U,LE3,A,4,4,teacher,at_home,home,father,1,2,0,no,yes,yes,no,yes,yes,yes,yes,4,3,2,1,1,4,5,10,10,12
386,GP,M,19,U,LE3,T,1,3,other,other,reputation,mother,2,3,0,no,yes,yes,no,yes,yes,yes,no,4,2,3,1,1,1,0,15,18,19
387,GP,M,16,U,GT3,T,3,2,services,services,course,mother,1,4,0,no,yes,yes,yes,no,yes,yes,no,3,5,5,3,4,4,0,14,14,16
388,GP,M,19,R,GT3,T,2,3,other,other,course,father,1,3,0,no,yes,no,yes,yes,yes,yes,yes,4,3,5,1,2,5,0,8,0,10
389,GP,M,15,U,GT3,T,4,4,at_home,other,home,father,1,2,0,yes,yes,no,yes,yes,yes,yes,no,4,3,3,1,1,2,0,8,8,0
390,GP,F,15,U,GT3,T,4,3,teacher,services,home,father,2,3,0,no,yes,yes,yes,yes,yes,yes,no,4,3,2,1,1,3,0,7,10,11
391,GP,M,18,U,GT3,T,1,4,other,teacher,course,mother,1,1,0,no,yes,no,no,no,yes,no,yes,4,2,3,2,5,3,2,13,10,10
392,GP,M,17,U,LE3,T,4,3,services,services,course,mother,2,2,0,no,no,yes,no,no,yes,yes,no,5,4,5,3,1,3,2,13,14,12
393,GP,F,16,U,GT3,T,2,3,teacher,other,course,mother,1,3,0,no,yes,yes,no,yes,yes,yes,yes,3,4,3,1,1,4,0,7,7,9
394,GP,M,18,R,GT3,T,2,3,teacher,other,reputation,mother,1,3,0,no,no,yes,no,yes,yes,yes,no,4,4,5,1,1,4,5,5,6,8
