,school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3
355,GP,M,16,U,LE3,T,3,4,other,other,reputation,mother,1,2,0,no,yes,no,yes,yes,yes,yes,no,4,2,2,2,3,3,4,18,18,17
356,GP,F,17,U,GT3,T,1,1,at_home,services,other,mother,1,4,0,no,no,no,no,yes,yes,yes,no,4,4,4,1,3,4,0,18,18,18
357,GP,M,17,U,GT3,T,4,4,teacher,services,home,mother,1,2,0,no,no,yes,yes,yes,yes,yes,no,5,2,4,1,2,5,4,15,13,14
358,GP,F,17,U,GT3,T,2,2,services,other,course,mother,2,2,0,no,yes,yes,no,yes,yes,yes,yes,4,3,3,2,2,3,0,7,7,6
359,MS,M,15,U,GT3,T,2,2,other,services,course,mother,2,2,0,no,no,yes,yes,yes,yes,yes,no,4,2,2,1,1,3,0,11,9,0
360,GP,F,16,U,LE3,T,2,3,other,other,home,mother,1,1,0,no,yes,no,no,yes,yes,yes,no,5,2,2,1,3,5,4,15,15,15
361,GP,M,18,U,GT3,T,3,4,services,services,home,mother,1,2,0,no,yes,no,no,yes,yes,yes,no,4,3,2,1,1,4,4,10,11,11
362,GP,F,15,U,GT3,T,3,3,other,other,course,father,2,2,0,no,no,yes,no,yes,yes,yes,yes,3,3,4,1,1,1,8,6,6,7
363,GP,F,15,U,GT3,T,2,2,other,other,course,father,2,2,0,no,no,no,yes,yes,yes,yes,no,4,2,2,1,1,1,4,7,0,0
364,GP,M,18,U,GT3,T,4,4,other,other,course,father,1,1,0,no,yes,no,yes,no,yes,yes,no,4,4,4,1,4,5,0,7,7,9
365,GP,F,18,U,GT3,T,4,2,other,other,reputation,mother,1,1,0,no,no,no,yes,yes,yes,yes,no,3,4,4,5,5,5,0,5,5,6
366,GP,F,17,U,GT3,T,3,2,services,other,course,father,1,2,0,no,yes,no,yes,yes,yes,yes,no,4,2,3,1,2,5,4,9,9,9
367,GP,M,15,U,GT3,T,2,1,other,other,course,mother,1,2,0,no,no,no,no,yes,yes,yes,no,4,3,4,5,5,5,0,7,4,0
368,GP,M,18,U,GT3,T,2,2,other,other,home,mother,1,2,0,yes,yes,yes,no,yes,yes,yes,no,5,3,3,2,3,5,2,10,10,10
369,GP,M,17,U,GT3,T,4,4,teacher,other,home,mother,1,2,0,no,yes,yes,no,no,yes,yes,no,5,4,3,1,1,3,0,15,15,15
370,GP,F,16,U,GT3,A,3,3,at_home,other,reputation,mother,1,2,0,no,yes,yes,yes,no,yes,yes,no,4,3,3,1,1,1,0,8,8,8
371,GP,M,18,U,GT3,T,2,2,other,other,home,mother,1,1,0,no,yes,no,yes,yes,yes,yes,no,3,4,2,2,2,3,4,11,11,11
372,GP,M,18,U,GT3,T,4,4,services,services,home,mother,1,1,0,no,yes,yes,no,yes,yes,yes,no,5,3,3,1,1,5,2,8,10,10
373,GP,F,18,U,GT3,T,2,2,other,other,home,mother,1,2,0,no,no,no,yes,yes,yes,yes,yes,4,4,4,1,3,3,13,15,12,13
374,GP,F,17,U,GT3,T,3,1,other,other,reputation,mother,1,1,0,no,no,no,no,yes,yes,yes,no,4,3,5,1,5,3,0,14,15,15
375,GP,F,16,U,GT3,T,4,4,services,services,reputation,mother,1,2,0,no,no,no,yes,yes,yes,yes,no,4,5,2,1,1,3,0,8,9,10
376,GP,F,15,U,GT3,T,4,4,at_home,other,reputation,mother,1,2,0,no,yes,yes,yes,yes,yes,yes,yes,5,3,3,1,1,3,0,16,18,17
377,GP,F,16,U,LE3,T,4,4,health,teacher,course,mother,1,2,0,no,yes,yes,no,yes,yes,yes,no,4,4,4,1,1,3,10,6,6,0
378,GP,F,16,U,GT3,T,3,3,services,services,reputation,mother,1,1,0,no,yes,no,yes,yes,yes,yes,no,5,4,3,1,2,5,2,9,10,10
379,GP,M,16,R,GT3,T,4,4,services,other,course,mother,1,3,0,no,yes,yes,no,yes,yes,no,yes,4,3,2,1,1,5,4,13,15,15
380,GP,M,16,U,GT3,T,2,2,at_home,other,reputation,mother,1,2,0,no,yes,no,yes,no,yes,yes,no,4,3,3,1,1,5,4,12,12,12
381,GP,M,17,U,LE3,T,4,1,teacher,other,course,mother,2,1,1,no,yes,yes,no,yes,yes,yes,no,4,3,3,1,2,5,3,6,0,0
382,GP,M,18,U,LE3,T,3,3,other,other,home,father,1,2,0,yes,yes,no,no,yes,yes,yes,yes,2,3,1,1,1,3,0,7,5,5
383,GP,F,16,U,LE3,T,3,3,at_home,other,course,father,2,1,0,no,no,yes,no,yes,yes,yes,no,4,3,4,1,1,4,20,12,12,12
384,GP,F,19,U,GT3,T,2,2,other,other,reputation,mother,1,2,1,no,no,no,no,yes,yes,yes,no,5,3,3,2,3,4,0,8,9,10
385,GP,F,15,U,GT3,T,2,3,other,health,course,father,1,2,0,no,yes,yes,no,no,yes,yes,yes,3,3,2,1,1,4,2,8,10,9
386,GP,M,17,U,LE3,T,4,2,services,services,reputation,mother,1,2,1,no,yes,yes,yes,yes,yes,yes,no,5,5,3,2,3,5,6,17,15,14
387,GP,M,18,U,LE3,A,3,1,other,other,home,mother,1,2,0,no,yes,yes,no,no,yes,yes,no,4,4,2,2,3,4,2,14,13,14
388,GP,F,15,R,GT3,T,3,3,services,at_home,course,mother,1,2,0,no,yes,yes,no,yes,yes,no,yes,4,3,4,1,4,5,0,17,19,18
389,GP,F,17,R,GT3,T,4,1,services,other,course,mother,1,2,0,yes,no,yes,yes,yes,yes,yes,no,4,3,3,1,1,3,0,14,13,13
390,GP,F,17,R,GT3,T,2,2,other,other,home,mother,1,2,1,no,no,yes,no,yes,no,yes,no,4,3,4,2,2,5,7,8,9,0
391,GP,F,18,U,LE3,T,3,3,other,other,reputation,mother,1,1,0,no,yes,no,no,yes,yes,yes,yes,5,4,2,1,2,4,0,12,13,12
392,GP,F,18,U,GT3,T,2,2,other,other,home,mother,1,2,0,no,no,yes,no,yes,yes,yes,yes,4,3,2,1,1,5,0,16,16,16
393,GP,F,18,U,LE3,T,2,2,other,other,reputation,mother,2,1,0,no,no,no,yes,yes,yes,yes,no,4,3,3,2,3,4,0,8,8,8
394,GP,F,19,U,GT3,T,4,3,other,other,course,mother,1,1,0,no,yes,yes,no,no,yes,yes,yes,4,3,4,1,1,5,6,13,13,13
