,code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result
1809,FFF,2014J,623333,M,East Anglian Region,Lower Than A Level,50-60%,0-35,0,60,N,Distinction
1810,CCC,2014B,605598,M,Yorkshire Region,HE Qualification,40-50%,0-35,0,60,N,Pass
1811,CCC,2014B,549590,M,South West Region,A Level or Equivalent,60-70%,35-55,0,90,N,Fail
1812,FFF,2014J,618265,F,North Western Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass
1813,BBB,2013J,592477,F,Ireland,A Level or Equivalent,50-60%,35-55,0,60,N,Withdrawn
1814,BBB,2013J,594886,F,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,60,N,Distinction
1815,BBB,2014B,605105,F,Ireland,A Level or Equivalent,,0-35,0,120,N,Pass
1816,DDD,2014J,2648206,M,London Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass
1817,FFF,2014J,657048,M,East Midlands Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass
1818,CCC,2014B,618308,F,Scotland,A Level or Equivalent,70-80%,35-55,0,60,N,Withdrawn
1819,DDD,2013J,590444,F,Yorkshire Region,Lower Than A Level,0-10%,35-55,0,60,N,Withdrawn
1820,BBB,2014J,607256,F,South Region,HE Qualification,80-90%,0-35,0,60,N,Pass
1821,BBB,2013B,1414443,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,N,Fail
1822,DDD,2013J,603423,F,North Western Region,Lower Than A Level,0-10%,35-55,0,60,N,Fail
1823,EEE,2014J,633477,M,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,30,N,Pass
1824,EEE,2014J,602111,M,North Region,Lower Than A Level,30-40%,0-35,0,120,Y,Withdrawn
1825,FFF,2013J,487314,F,Yorkshire Region,Lower Than A Level,20-30%,0-35,0,60,Y,Withdrawn
1826,DDD,2014B,634508,F,South Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass
1827,CCC,2014B,634147,M,Scotland,HE Qualification,30-40%,0-35,0,90,N,Fail
1828,FFF,2013J,579017,M,Scotland,A Level or Equivalent,30-40%,0-35,0,60,N,Pass
1829,FFF,2013B,2547480,F,Yorkshire Region,A Level or Equivalent,70-80%,35-55,0,60,N,Distinction
1830,FFF,2014B,594694,M,South East Region,A Level or Equivalent,50-60%,0-35,0,90,N,Withdrawn
1831,BBB,2013J,575336,M,North Western Region,A Level or Equivalent,70-80%,0-35,0,180,N,Distinction
1832,CCC,2014J,633401,M,South Region,HE Qualification,80-90%,35-55,0,30,N,Withdrawn
1833,FFF,2014B,614245,M,South West Region,A Level or Equivalent,30-40%,0-35,0,90,N,Fail
1834,EEE,2014J,490164,M,West Midlands Region,Lower Than A Level,10-20,35-55,0,30,N,Pass
1835,BBB,2014J,2627145,M,South Region,A Level or Equivalent,80-90%,0-35,0,60,N,Withdrawn
1836,GGG,2014B,647442,M,North Western Region,Lower Than A Level,70-80%,35-55,0,30,N,Fail
1837,DDD,2014J,615497,M,London Region,A Level or Equivalent,10-20,0-35,0,120,N,Withdrawn
1838,FFF,2014B,689267,M,Wales,Lower Than A Level,60-70%,0-35,0,60,N,Fail
1839,DDD,2014J,676103,M,Wales,A Level or Equivalent,30-40%,0-35,0,60,N,Pass
1840,DDD,2013B,402200,M,Scotland,A Level or Equivalent,10-20,35-55,0,60,N,Pass
1841,BBB,2013J,589445,F,London Region,HE Qualification,40-50%,0-35,0,150,N,Pass
1842,FFF,2014B,594697,M,Wales,A Level or Equivalent,0-10%,0-35,0,120,N,Pass
1843,FFF,2014J,588362,M,Scotland,Lower Than A Level,50-60%,0-35,0,60,N,Pass
1844,BBB,2014J,505700,M,South Region,Lower Than A Level,40-50%,0-35,0,120,N,Fail
1845,BBB,2014B,618805,F,East Midlands Region,Lower Than A Level,0-10%,0-35,0,60,N,Fail
1846,DDD,2013J,598623,F,Scotland,Lower Than A Level,50-60%,0-35,0,60,N,Withdrawn
1847,GGG,2013J,615404,M,South Region,A Level or Equivalent,90-100%,0-35,0,30,N,Fail
1848,BBB,2014J,633401,F,South Region,Lower Than A Level,10-20,0-35,0,120,N,Fail
1849,FFF,2013J,548296,M,Scotland,HE Qualification,0-10%,0-35,0,60,N,Pass
1850,CCC,2014B,627295,M,South West Region,A Level or Equivalent,70-80%,35-55,0,60,N,Fail
1851,DDD,2013B,2410140,M,East Anglian Region,Lower Than A Level,50-60%,0-35,2,60,N,Withdrawn
1852,BBB,2014B,489759,F,Scotland,Lower Than A Level,10-20,0-35,0,60,N,Withdrawn
1853,BBB,2014B,477246,F,London Region,Lower Than A Level,10-20,0-35,0,60,N,Pass
1854,FFF,2013J,593004,M,Scotland,Lower Than A Level,60-70%,0-35,0,120,N,Withdrawn
1855,FFF,2014J,628149,M,East Midlands Region,HE Qualification,90-100%,0-35,0,60,N,Fail
1856,BBB,2013J,584283,F,South Region,A Level or Equivalent,70-80%,0-35,0,120,N,Pass
1857,BBB,2014B,629754,F,South Region,A Level or Equivalent,20-30%,35-55,0,60,N,Pass
1858,DDD,2013J,578276,F,North Western Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass
1859,FFF,2014J,607699,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass
1860,DDD,2014J,654888,F,East Anglian Region,Lower Than A Level,90-100%,0-35,0,60,N,Withdrawn
1861,FFF,2013J,585695,M,South East Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass
1862,FFF,2013J,678393,M,Ireland,HE Qualification,70-80%,0-35,0,60,N,Fail
1863,DDD,2014J,627659,F,South East Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass
1864,FFF,2014B,634200,F,South East Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn
1865,BBB,2014J,687715,F,East Midlands Region,Lower Than A Level,80-90%,0-35,0,60,N,Pass
1866,GGG,2014J,629671,F,North Western Region,Lower Than A Level,30-40%,0-35,0,120,N,Fail
1867,DDD,2014B,679232,F,East Anglian Region,Lower Than A Level,30-40%,0-35,0,120,N,Withdrawn
1868,FFF,2014J,498371,F,West Midlands Region,A Level or Equivalent,60-70%,0-35,1,60,N,Withdrawn
1869,CCC,2014J,2416573,M,East Anglian Region,Lower Than A Level,40-50%,35-55,0,60,N,Pass
1870,DDD,2014J,685033,M,South Region,Lower Than A Level,90-100%,0-35,0,120,N,Withdrawn
1871,DDD,2014J,585128,M,Wales,A Level or Equivalent,10-20,0-35,0,120,N,Pass
1872,DDD,2013B,529458,M,South Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass
1873,BBB,2013B,553255,F,Scotland,A Level or Equivalent,30-40%,35-55,0,60,N,Pass
1874,GGG,2014B,581179,F,North Western Region,A Level or Equivalent,40-50%,0-35,0,30,N,Pass
1875,DDD,2014B,622976,F,Scotland,Lower Than A Level,70-80%,0-35,0,60,N,Fail
1876,GGG,2013J,554859,M,North Western Region,A Level or Equivalent,0-10%,0-35,0,30,N,Distinction
1877,BBB,2014J,653967,F,North Western Region,A Level or Equivalent,60-70%,0-35,0,120,N,Fail
1878,GGG,2014B,596382,F,South Region,A Level or Equivalent,30-40%,0-35,0,30,N,Fail
1879,CCC,2014J,686032,M,East Midlands Region,A Level or Equivalent,60-70%,0-35,1,60,N,Fail
1880,EEE,2014B,518771,M,South Region,A Level or Equivalent,90-100%,0-35,0,60,N,Fail
1881,FFF,2014B,604174,M,Scotland,HE Qualification,20-30%,0-35,0,90,N,Withdrawn
1882,DDD,2014J,675673,F,London Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass
1883,FFF,2014B,631051,M,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,60,N,Withdrawn
1884,BBB,2013J,571392,F,Wales,A Level or Equivalent,50-60%,0-35,0,120,N,Pass
1885,CCC,2014J,681759,F,East Anglian Region,Lower Than A Level,20-30%,35-55,0,60,N,Pass
1886,EEE,2014J,675165,F,North Region,A Level or Equivalent,,0-35,0,60,N,Pass
1887,DDD,2014B,695014,M,South West Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass
1888,BBB,2014J,605771,F,Yorkshire Region,Lower Than A Level,10-20,0-35,0,60,N,Fail
1889,BBB,2014B,617287,F,South East Region,Lower Than A Level,60-70%,35-55,0,60,N,Withdrawn
1890,FFF,2014J,679232,M,South Region,A Level or Equivalent,10-20,0-35,0,120,N,Pass
1891,FFF,2014J,564768,M,Yorkshire Region,A Level or Equivalent,20-30%,35-55,0,60,N,Pass
1892,DDD,2013B,508938,M,East Anglian Region,A Level or Equivalent,20-30%,0-35,0,60,N,Withdrawn
1893,CCC,2014B,617251,M,Yorkshire Region,A Level or Equivalent,50-60%,0-35,0,120,N,Fail
1894,CCC,2014B,635241,M,South West Region,Lower Than A Level,90-100%,0-35,0,60,N,Pass
1895,BBB,2014B,539588,F,Wales,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn
1896,FFF,2013J,591818,M,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass
1897,FFF,2013J,588493,M,North Western Region,A Level or Equivalent,90-100%,0-35,0,60,N,Fail
1898,BBB,2013B,392625,F,West Midlands Region,A Level or Equivalent,80-90%,0-35,1,60,N,Withdrawn
1899,FFF,2013B,550092,M,North Region,Lower Than A Level,,35-55,0,60,N,Pass
1900,FFF,2013J,556284,M,Yorkshire Region,Lower Than A Level,80-90%,0-35,0,120,N,Withdrawn
1901,FFF,2013J,572794,M,South East Region,HE Qualification,30-40%,0-35,0,60,N,Pass
1902,FFF,2013J,335910,M,South Region,Lower Than A Level,50-60%,0-35,0,60,N,Pass
1903,DDD,2014B,522536,M,Wales,Lower Than A Level,60-70%,0-35,0,60,N,Withdrawn
1904,EEE,2013B,547487,M,South Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass
1905,BBB,2014J,686093,F,North Western Region,A Level or Equivalent,30-40%,0-35,0,60,N,Withdrawn
1906,AAA,2013J,634203,M,South East Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass
1907,CCC,2014J,589445,M,South West Region,Lower Than A Level,10-20,0-35,0,60,N,Distinction
1908,DDD,2013J,587755,F,North Region,HE Qualification,,35-55,0,60,N,Pass
1909,CCC,2014J,467413,M,North Region,A Level or Equivalent,70-80%,35-55,0,120,N,Fail
1910,FFF,2013J,525541,F,South East Region,A Level or Equivalent,80-90%,0-35,0,120,N,Pass
1911,BBB,2014J,596477,M,North Western Region,A Level or Equivalent,60-70%,0-35,0,60,N,Distinction
1912,BBB,2014B,599202,F,South West Region,HE Qualification,90-100%,0-35,0,60,N,Pass
1913,BBB,2014B,607638,F,North Western Region,Lower Than A Level,0-10%,0-35,0,60,N,Pass
1914,DDD,2014J,600767,M,North Western Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass
1915,CCC,2014J,604281,M,Scotland,Lower Than A Level,50-60%,0-35,0,60,N,Withdrawn
1916,BBB,2013B,588261,F,South Region,A Level or Equivalent,20-30%,35-55,0,60,N,Withdrawn
1917,BBB,2014J,643404,F,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass
1918,CCC,2014B,675256,F,East Midlands Region,Lower Than A Level,70-80%,35-55,0,60,N,Fail
1919,EEE,2014J,646260,M,Scotland,Lower Than A Level,90-100%,0-35,0,60,N,Fail
1920,FFF,2014J,628245,F,North Western Region,Lower Than A Level,60-70%,0-35,0,120,N,Pass
1921,DDD,2014J,624127,M,Scotland,A Level or Equivalent,40-50%,0-35,0,60,N,Withdrawn
1922,DDD,2013B,533347,M,East Anglian Region,Lower Than A Level,40-50%,0-35,0,150,N,Withdrawn
1923,GGG,2013J,2288607,F,North Western Region,A Level or Equivalent,40-50%,0-35,0,30,N,Pass
1924,FFF,2014B,617287,F,East Midlands Region,Lower Than A Level,10-20,0-35,0,60,N,Fail
1925,BBB,2013J,599499,F,London Region,Lower Than A Level,0-10%,0-35,0,120,N,Pass
1926,DDD,2014B,2690077,F,Yorkshire Region,Lower Than A Level,20-30%,0-35,0,60,N,Distinction
1927,BBB,2014B,627685,F,Scotland,Lower Than A Level,10-20,0-35,0,60,N,Withdrawn
1928,DDD,2013B,546408,M,Yorkshire Region,Lower Than A Level,30-40%,0-35,0,60,N,Withdrawn
1929,EEE,2014B,613441,M,North Region,A Level or Equivalent,,35-55,0,30,N,Distinction
1930,DDD,2014J,633499,M,East Midlands Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn
1931,BBB,2013B,515556,F,East Anglian Region,Lower Than A Level,30-40%,0-35,0,60,N,Fail
1932,FFF,2013J,572900,M,South Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass
1933,CCC,2014B,635251,M,Yorkshire Region,HE Qualification,30-40%,0-35,0,60,N,Withdrawn
1934,EEE,2013J,469440,M,East Midlands Region,Lower Than A Level,70-80%,0-35,0,150,N,Fail
1935,FFF,2014J,629424,F,North Western Region,A Level or Equivalent,30-40%,0-35,0,60,N,Withdrawn
1936,CCC,2014J,607638,M,South East Region,Lower Than A Level,80-90%,0-35,0,60,N,Fail
1937,GGG,2013J,582608,F,South Region,A Level or Equivalent,10-20,0-35,0,30,N,Pass
1938,BBB,2014J,596671,F,North Region,A Level or Equivalent,30-40%,0-35,0,120,N,Pass
1939,BBB,2013B,590502,F,East Anglian Region,Lower Than A Level,70-80%,0-35,0,60,N,Pass
1940,BBB,2014J,627390,F,East Anglian Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass
1941,CCC,2014B,605771,M,East Anglian Region,Lower Than A Level,60-70%,0-35,0,90,N,Pass
1942,DDD,2014J,629772,M,South Region,A Level or Equivalent,80-90%,0-35,0,60,N,Fail
1943,BBB,2013J,629016,F,Yorkshire Region,Lower Than A Level,10-20,0-35,0,120,N,Fail
1944,BBB,2014J,559090,F,North Region,A Level or Equivalent,30-40%,0-35,0,60,N,Withdrawn
1945,BBB,2014J,579046,F,Yorkshire Region,A Level or Equivalent,40-50%,0-35,0,60,N,Fail
1946,AAA,2013J,585261,M,South Region,A Level or Equivalent,70-80%,0-35,0,60,N,Fail
1947,BBB,2014B,619107,F,South East Region,Lower Than A Level,50-60%,0-35,0,60,N,Pass
1948,BBB,2014J,391822,F,London Region,A Level or Equivalent,10-20,35-55,0,60,N,Fail
1949,FFF,2013J,572371,M,Scotland,Lower Than A Level,30-40%,0-35,0,60,N,Withdrawn
1950,FFF,2013J,572804,M,North Western Region,A Level or Equivalent,80-90%,0-35,0,120,N,Withdrawn
1951,BBB,2014B,629574,F,East Anglian Region,Lower Than A Level,60-70%,0-35,0,60,N,Pass
1952,CCC,2014J,605890,M,London Region,A Level or Equivalent,10-20,0-35,0,60,N,Withdrawn
1953,FFF,2013J,634899,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,120,N,Fail
1954,DDD,2014J,528700,M,London Region,Lower Than A Level,40-50%,0-35,0,120,N,Pass
1955,BBB,2014B,573372,F,South East Region,A Level or Equivalent,10-20,0-35,0,120,N,Pass
1956,DDD,2014J,624585,M,South Region,Lower Than A Level,90-100%,0-35,0,60,N,Pass
1957,EEE,2014J,677155,M,North Western Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass
1958,EEE,2014J,609704,F,Scotland,Lower Than A Level,40-50%,0-35,0,60,N,Withdrawn
1959,FFF,2013B,536671,M,South West Region,Lower Than A Level,20-30%,35-55,0,120,N,Pass
1960,DDD,2014J,623562,F,Scotland,Lower Than A Level,90-100%,35-55,0,60,N,Fail
1961,FFF,2014J,466372,M,South East Region,HE Qualification,50-60%,0-35,0,60,N,Pass
1962,CCC,2014J,652689,M,South Region,A Level or Equivalent,80-90%,0-35,0,60,N,Withdrawn
1963,GGG,2014B,627690,F,East Midlands Region,HE Qualification,40-50%,35-55,0,30,N,Pass
1964,BBB,2014J,654923,F,North Western Region,Lower Than A Level,70-80%,0-35,0,60,Y,Fail
1965,BBB,2014J,282110,F,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,90,N,Withdrawn
1966,DDD,2013B,563794,M,Yorkshire Region,A Level or Equivalent,10-20,35-55,0,60,N,Withdrawn
1967,DDD,2014J,676203,M,London Region,Lower Than A Level,30-40%,0-35,0,120,N,Pass
1968,BBB,2013B,548180,F,South East Region,A Level or Equivalent,30-40%,0-35,0,120,N,Withdrawn
1969,GGG,2013J,609450,F,Yorkshire Region,Lower Than A Level,60-70%,35-55,0,30,N,Pass
1970,FFF,2013J,634449,M,London Region,Lower Than A Level,30-40%,35-55,0,90,N,Pass
1971,EEE,2013J,588560,M,South Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass
1972,FFF,2013J,595655,M,Wales,HE Qualification,10-20,35-55,0,60,N,Pass
1973,DDD,2014J,632655,F,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,60,N,Fail
1974,EEE,2014J,634159,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,60,N,Distinction
1975,BBB,2014J,598992,F,Yorkshire Region,Lower Than A Level,40-50%,35-55,0,60,N,Fail
1976,DDD,2013J,548885,M,East Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,N,Fail
1977,GGG,2013J,584517,F,Scotland,A Level or Equivalent,80-90%,0-35,0,30,N,Fail
1978,FFF,2013B,544195,M,East Midlands Region,HE Qualification,30-40%,0-35,0,120,N,Fail
1979,FFF,2014J,604238,M,London Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn
1980,FFF,2014J,622607,M,Wales,A Level or Equivalent,20-30%,0-35,0,90,N,Pass
1981,BBB,2014J,648455,F,North Western Region,HE Qualification,40-50%,0-35,0,120,N,Withdrawn
1982,BBB,2014J,584210,F,South West Region,Lower Than A Level,80-90%,0-35,0,60,N,Pass
1983,DDD,2014B,690366,M,North Western Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass
1984,BBB,2014J,604375,F,South West Region,Lower Than A Level,80-90%,0-35,0,60,N,Pass
1985,FFF,2013B,551156,M,Yorkshire Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass
1986,FFF,2013J,593123,M,Scotland,A Level or Equivalent,40-50%,0-35,0,60,N,Fail
1987,DDD,2014J,632851,M,South Region,Lower Than A Level,90-100%,0-35,0,60,N,Withdrawn
1988,BBB,2014B,584882,F,North Western Region,Lower Than A Level,80-90%,0-35,0,60,N,Withdrawn
1989,CCC,2014J,697192,M,London Region,Lower Than A Level,10-20,0-35,0,60,N,Pass
1990,BBB,2013J,562289,F,South East Region,Lower Than A Level,30-40%,35-55,1,120,N,Pass
1991,CCC,2014B,622387,M,South East Region,Lower Than A Level,40-50%,0-35,0,60,N,Withdrawn
1992,FFF,2014J,654755,M,Wales,A Level or Equivalent,0-10%,0-35,0,90,N,Fail
1993,BBB,2014J,697456,M,North Western Region,HE Qualification,10-20,0-35,0,60,N,Pass
1994,CCC,2014B,624127,M,South West Region,Lower Than A Level,90-100%,0-35,0,90,N,Withdrawn
1995,BBB,2014J,574695,F,South Region,Lower Than A Level,40-50%,0-35,0,60,N,Pass
1996,CCC,2014B,574351,F,North Western Region,Lower Than A Level,90-100%,0-35,0,120,N,Fail
1997,FFF,2014J,624126,M,East Midlands Region,Lower Than A Level,30-40%,0-35,0,60,N,Withdrawn
1998,FFF,2013J,417414,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,60,Y,Pass
1999,EEE,2013J,585301,M,South West Region,HE Qualification,60-70%,0-35,0,60,N,Withdrawn
2000,FFF,2014B,627772,M,South West Region,Lower Than A Level,10-20,0-35,0,90,N,Pass
2001,DDD,2014B,633016,M,Scotland,Lower Than A Level,30-40%,35-55,0,60,N,Pass
2002,DDD,2014B,621899,M,East Midlands Region,Lower Than A Level,70-80%,0-35,1,60,N,Withdrawn
2003,FFF,2014J,623609,M,London Region,HE Qualification,80-90%,0-35,0,120,N,Pass
2004,FFF,2013J,554854,F,South West Region,A Level or Equivalent,60-70%,0-35,0,30,Y,Withdrawn
2005,FFF,2013J,522443,M,South West Region,A Level or Equivalent,40-50%,0-35,0,90,N,Pass
2006,CCC,2014J,615441,M,North Western Region,A Level or Equivalent,10-20,0-35,1,60,N,Distinction
2007,DDD,2014B,613644,M,East Anglian Region,A Level or Equivalent,20-30%,35-55,0,60,N,Pass
2008,DDD,2014B,495560,M,Scotland,Lower Than A Level,30-40%,0-35,0,210,N,Fail
2009,DDD,2014B,577239,F,South Region,A Level or Equivalent,10-20,35-55,0,60,N,Pass
2010,DDD,2014J,631772,M,Ireland,Lower Than A Level,30-40%,0-35,0,90,N,Withdrawn
2011,GGG,2014B,633467,M,North Western Region,A Level or Equivalent,10-20,0-35,0,90,N,Distinction
2012,FFF,2014J,617678,M,London Region,HE Qualification,10-20,0-35,0,60,N,Pass
2013,EEE,2014B,466329,M,North Western Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass
2014,EEE,2014J,599402,M,South Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass
2015,DDD,2014J,588493,F,Yorkshire Region,Lower Than A Level,30-40%,0-35,0,60,N,Withdrawn
2016,FFF,2014J,627119,M,Ireland,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn
2017,BBB,2013B,515774,F,North Western Region,Lower Than A Level,10-20,0-35,0,60,N,Pass
2018,DDD,2014B,627692,M,North Region,Lower Than A Level,10-20,35-55,0,60,N,Fail
2019,BBB,2014J,609537,F,Ireland,A Level or Equivalent,10-20,0-35,0,120,N,Fail
2020,CCC,2014J,634343,M,West Midlands Region,Lower Than A Level,0-10%,0-35,0,120,N,Pass
2021,FFF,2014J,633499,M,North Western Region,A Level or Equivalent,70-80%,0-35,0,120,N,Withdrawn
2022,CCC,2014B,629031,M,Scotland,HE Qualification,10-20,35-55,0,60,N,Withdrawn
2023,BBB,2014J,681596,F,East Anglian Region,HE Qualification,10-20,0-35,0,60,N,Pass
2024,GGG,2014B,598788,F,London Region,A Level or Equivalent,20-30%,0-35,0,60,N,Fail
2025,BBB,2014B,613273,F,North Western Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass
2026,EEE,2014J,614245,M,South Region,A Level or Equivalent,10-20,0-35,0,60,N,Distinction
2027,EEE,2014J,604375,M,Scotland,Lower Than A Level,70-80%,0-35,0,60,N,Withdrawn
2028,DDD,2014B,653561,F,Ireland,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn
2029,CCC,2014B,643754,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,120,N,Distinction
2030,EEE,2013J,585669,F,North Western Region,A Level or Equivalent,30-40%,35-55,0,60,N,Withdrawn
2031,BBB,2014B,654755,F,South Region,A Level or Equivalent,50-60%,0-35,0,60,N,Fail
2032,FFF,2013B,57844,M,South Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass
2033,DDD,2014J,607609,M,East Anglian Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn
2034,CCC,2014B,544519,M,East Midlands Region,A Level or Equivalent,80-90%,0-35,0,60,N,Fail
2035,CCC,2014J,588707,M,South West Region,Lower Than A Level,40-50%,0-35,0,60,N,Withdrawn
2036,BBB,2014B,613152,F,Wales,A Level or Equivalent,40-50%,35-55,0,60,Y,Fail
2037,CCC,2014B,607609,M,Ireland,A Level or Equivalent,60-70%,0-35,0,60,N,Pass
2038,FFF,2013J,492655,M,East Anglian Region,HE Qualification,30-40%,35-55,0,60,N,Pass
2039,BBB,2013J,599398,F,Scotland,Lower Than A Level,20-30%,0-35,0,120,N,Pass
2040,BBB,2013J,588367,F,Wales,A Level or Equivalent,20-30%,0-35,0,60,N,Pass
2041,EEE,2014B,689436,M,Wales,A Level or Equivalent,30-40%,0-35,0,60,N,Pass
2042,BBB,2014J,626092,F,West Midlands Region,A Level or Equivalent,30-40%,0-35,1,60,N,Fail
2043,DDD,2013B,558054,F,Scotland,HE Qualification,40-50%,35-55,0,60,N,Fail
2044,EEE,2013J,554235,M,South Region,A Level or Equivalent,70-80%,0-35,0,60,N,Withdrawn
2045,BBB,2013J,648353,F,North Western Region,A Level or Equivalent,0-10%,35-55,0,60,N,Fail
2046,DDD,2014J,695432,F,East Anglian Region,Lower Than A Level,90-100%,0-35,0,180,N,Pass
2047,FFF,2013B,542205,M,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,120,N,Fail
2048,FFF,2014J,618998,F,Scotland,Lower Than A Level,10-20,0-35,0,60,N,Withdrawn
2049,FFF,2014B,628502,M,South Region,Lower Than A Level,70-80%,35-55,0,60,N,Withdrawn
2050,GGG,2014B,624126,F,North Western Region,A Level or Equivalent,60-70%,35-55,0,30,N,Pass
2051,DDD,2013J,546215,F,Scotland,Lower Than A Level,50-60%,0-35,0,60,N,Withdrawn
2052,BBB,2013J,626023,F,Wales,A Level or Equivalent,50-60%,0-35,0,120,N,Fail
2053,FFF,2014J,695432,M,Wales,A Level or Equivalent,40-50%,0-35,0,60,N,Pass
2054,EEE,2013J,599113,M,South Region,A Level or Equivalent,80-90%,0-35,0,30,N,Pass
2055,CCC,2014J,685384,M,North Western Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass
2056,FFF,2014J,558168,F,London Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass
2057,FFF,2013J,485560,M,North Western Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn
2058,FFF,2014B,420724,M,South East Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass
2059,FFF,2013B,2664024,M,South Region,HE Qualification,80-90%,35-55,0,120,N,Fail
2060,GGG,2014B,627772,F,West Midlands Region,Lower Than A Level,20-30%,0-35,0,30,N,Pass
2061,DDD,2013J,585157,F,East Midlands Region,A Level or Equivalent,70-80%,0-35,0,60,N,Withdrawn
2062,BBB,2014J,695663,F,London Region,Lower Than A Level,20-30%,0-35,0,120,N,Pass
2063,DDD,2013B,575553,F,Scotland,Lower Than A Level,0-10%,35-55,0,60,N,Fail
2064,CCC,2014J,617556,M,Scotland,A Level or Equivalent,0-10%,0-35,0,75,N,Withdrawn
2065,DDD,2013J,566720,M,Ireland,A Level or Equivalent,40-50%,0-35,0,60,N,Withdrawn
2066,CCC,2014J,645359,M,South Region,Lower Than A Level,90-100%,0-35,0,60,N,Pass
2067,FFF,2013J,537676,M,South East Region,Lower Than A Level,30-40%,0-35,0,60,N,Withdrawn
2068,CCC,2014J,628502,M,South West Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass
2069,FFF,2013J,572128,M,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass
2070,GGG,2014B,624585,F,East Anglian Region,A Level or Equivalent,10-20,0-35,0,30,N,Pass
2071,DDD,2014B,686110,F,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass
2072,CCC,2014B,675253,M,Scotland,A Level or Equivalent,40-50%,35-55,0,30,N,Fail
2073,FFF,2013B,536536,M,Ireland,Lower Than A Level,,35-55,0,60,N,Distinction
2074,BBB,2013J,576606,F,East Anglian Region,A Level or Equivalent,20-30%,0-35,0,60,N,Fail
2075,GGG,2013J,595992,F,Ireland,Lower Than A Level,50-60%,0-35,0,30,N,Fail
2076,BBB,2014B,585074,F,Yorkshire Region,A Level or Equivalent,10-20,35-55,0,60,N,Fail
2077,BBB,2013B,58637,F,Scotland,Lower Than A Level,80-90%,0-35,0,60,N,Fail
2078,BBB,2013J,559496,F,Ireland,Lower Than A Level,30-40%,0-35,0,60,N,Withdrawn
2079,FFF,2013J,533709,M,North Western Region,HE Qualification,60-70%,35-55,0,60,N,Pass
2080,EEE,2014J,695052,M,Scotland,A Level or Equivalent,0-10%,35-55,0,90,N,Withdrawn
2081,BBB,2013B,246934,F,East Anglian Region,A Level or Equivalent,50-60%,35-55,0,120,N,Pass
2082,DDD,2013J,686110,M,South West Region,Lower Than A Level,30-40%,35-55,0,60,N,Pass
