,code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result
1605,GGG,2014J,645481,M,Ireland,Lower Than A Level,10-20,0-35,0,30,N,Withdrawn
1606,DDD,2014B,2639339,M,South Region,HE Qualification,80-90%,35-55,0,60,N,Pass
1607,DDD,2014J,586874,F,London Region,A Level or Equivalent,50-60%,0-35,0,60,N,Fail
1608,DDD,2014J,624115,M,South West Region,A Level or Equivalent,40-50%,0-35,0,60,N,Fail
1609,BBB,2013J,619107,F,South Region,Lower Than A Level,70-80%,0-35,0,60,N,Pass
1610,EEE,2014B,694868,F,South Region,A Level or Equivalent,80-90%,0-35,0,60,N,Withdrawn
1611,DDD,2014J,488145,M,East Anglian Region,A Level or Equivalent,80-90%,35-55,0,60,N,Withdrawn
1612,BBB,2013B,575477,F,Wales,Lower Than A Level,10-20,0-35,0,60,N,Pass
1613,FFF,2013J,553256,F,South East Region,Lower Than A Level,80-90%,0-35,0,120,N,Fail
1614,EEE,2014B,689786,M,South East Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass
1615,DDD,2013J,546990,M,Scotland,Lower Than A Level,,35-55,0,60,N,Distinction
1616,BBB,2014B,596180,F,North Western Region,Lower Than A Level,40-50%,0-35,0,60,N,Withdrawn
1617,BBB,2013B,556318,F,East Anglian Region,Lower Than A Level,50-60%,0-35,0,60,N,Withdrawn
1618,DDD,2014J,607622,F,North Western Region,Lower Than A Level,30-40%,0-35,0,60,N,Distinction
1619,DDD,2013J,622160,F,Ireland,A Level or Equivalent,10-20,35-55,0,60,N,Withdrawn
1620,GGG,2013J,685384,F,West Midlands Region,Lower Than A Level,90-100%,0-35,0,30,N,Fail
1621,FFF,2014B,590644,M,Scotland,A Level or Equivalent,70-80%,0-35,0,60,N,Pass
1622,FFF,2014J,679663,M,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,N,Withdrawn
1623,AAA,2013J,624126,M,West Midlands Region,HE Qualification,50-60%,0-35,0,60,N,Fail
1624,EEE,2013J,619926,M,South Region,A Level or Equivalent,70-80%,0-35,0,60,N,Withdrawn
1625,DDD,2013J,565578,F,South Region,HE Qualification,60-70%,0-35,0,120,N,Fail
1626,DDD,2014B,634159,M,London Region,HE Qualification,0-10%,0-35,0,60,N,Pass
1627,EEE,2013J,585119,M,London Region,A Level or Equivalent,60-70%,35-55,0,60,N,Pass
1628,FFF,2013J,552976,M,East Midlands Region,Lower Than A Level,20-30%,0-35,0,60,N,Pass
1629,FFF,2013J,504970,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,90,N,Pass
1630,CCC,2013J,528169,M,West Midlands Region,Lower Than A Level,50-60%,0-35,0,60,N,Pass
1631,CCC,2014J,599783,M,Wales,A Level or Equivalent,20-30%,0-35,0,60,N,Fail
1632,DDD,2013J,607342,M,South Region,A Level or Equivalent,40-50%,0-35,2,60,N,Fail
1633,BBB,2013J,623333,F,South West Region,A Level or Equivalent,70-80%,0-35,0,60,N,Withdrawn
1634,CCC,2014B,605309,M,Scotland,HE Qualification,70-80%,0-35,0,60,N,Fail
1635,BBB,2013J,624102,F,South Region,Lower Than A Level,60-70%,0-35,0,60,N,Fail
1636,EEE,2014B,647063,F,East Midlands Region,HE Qualification,60-70%,35-55,0,60,N,Pass
1637,FFF,2014J,633668,M,South East Region,Lower Than A Level,0-10%,0-35,1,60,N,Fail
1638,BBB,2014J,493609,F,South Region,Lower Than A Level,80-90%,0-35,0,60,N,Withdrawn
1639,BBB,2014J,532795,F,East Midlands Region,Lower Than A Level,10-20,0-35,0,60,N,Withdrawn
1640,BBB,2014J,628568,F,North Western Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass
1641,DDD,2014J,647368,F,South West Region,A Level or Equivalent,20-30%,35-55,0,60,N,Withdrawn
1642,DDD,2013B,599402,M,London Region,A Level or Equivalent,50-60%,0-35,0,60,N,Fail
1643,FFF,2014J,553631,M,South East Region,Lower Than A Level,80-90%,0-35,0,90,N,Pass
1644,FFF,2013J,46879,M,South West Region,Lower Than A Level,90-100%,0-35,0,120,N,Pass
1645,FFF,2014B,695718,M,London Region,A Level or Equivalent,10-20,0-35,0,60,Y,Pass
1646,BBB,2014B,605309,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass
1647,EEE,2014J,605598,M,North Western Region,Lower Than A Level,40-50%,35-55,0,60,N,Withdrawn
1648,BBB,2013B,2570396,F,South West Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass
1649,BBB,2014J,545740,F,Scotland,Lower Than A Level,10-20,0-35,0,60,N,Fail
1650,DDD,2013J,588493,F,East Anglian Region,Lower Than A Level,50-60%,0-35,0,60,N,Pass
1651,DDD,2013J,536219,M,South West Region,A Level or Equivalent,90-100%,0-35,0,60,N,Withdrawn
1652,FFF,2013J,585422,F,East Anglian Region,Lower Than A Level,10-20,0-35,0,60,N,Pass
1653,FFF,2014J,588493,M,Yorkshire Region,Lower Than A Level,50-60%,0-35,0,120,N,Fail
1654,CCC,2014B,627450,M,East Anglian Region,Lower Than A Level,80-90%,0-35,0,120,N,Withdrawn
1655,BBB,2014B,556398,F,North Western Region,Lower Than A Level,50-60%,0-35,0,120,N,Withdrawn
1656,EEE,2014J,577460,M,North Western Region,A Level or Equivalent,0-10%,35-55,0,30,N,Pass
1657,CCC,2013B,689786,M,London Region,A Level or Equivalent,50-60%,0-35,0,120,N,Withdrawn
1658,AAA,2013J,391695,M,North Western Region,HE Qualification,40-50%,0-35,0,60,N,Pass
1659,DDD,2013B,1878401,M,South West Region,Lower Than A Level,10-20,35-55,0,60,N,Pass
1660,BBB,2014J,633668,F,West Midlands Region,Lower Than A Level,10-20,35-55,0,60,N,Pass
1661,BBB,2014J,598493,F,North Western Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass
1662,BBB,2013J,685389,F,London Region,A Level or Equivalent,20-30%,0-35,0,60,N,Fail
1663,BBB,2013J,569140,F,East Midlands Region,Lower Than A Level,10-20,35-55,0,60,N,Distinction
1664,CCC,2014J,656876,M,East Anglian Region,Lower Than A Level,70-80%,0-35,1,120,N,Fail
1665,BBB,2013J,598560,F,Scotland,Lower Than A Level,40-50%,0-35,0,180,N,Fail
1666,BBB,2014J,493602,F,Scotland,A Level or Equivalent,0-10%,0-35,0,60,N,Fail
1667,BBB,2014B,697362,F,London Region,Lower Than A Level,20-30%,0-35,0,60,N,Fail
1668,CCC,2014J,602909,M,East Anglian Region,Lower Than A Level,10-20,35-55,0,60,N,Withdrawn
1669,FFF,2014J,643199,M,Scotland,Lower Than A Level,60-70%,0-35,0,60,N,Pass
1670,FFF,2014B,599749,M,West Midlands Region,Lower Than A Level,70-80%,0-35,0,60,N,Withdrawn
1671,BBB,2014J,518805,F,North Region,A Level or Equivalent,,0-35,0,60,N,Pass
1672,AAA,2014B,467291,M,London Region,A Level or Equivalent,80-90%,35-55,0,120,N,Pass
1673,FFF,2013J,556191,M,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass
1674,FFF,2014B,607342,M,North Region,No Formal quals,10-20,35-55,0,120,N,Pass
1675,FFF,2013B,610537,M,East Anglian Region,Lower Than A Level,30-40%,0-35,0,120,N,Fail
1676,GGG,2013J,609422,M,London Region,Lower Than A Level,10-20,0-35,0,60,N,Withdrawn
1677,DDD,2013B,609426,M,East Midlands Region,HE Qualification,10-20,0-35,0,120,N,Withdrawn
1678,EEE,2013B,605883,M,North Western Region,Lower Than A Level,10-20,0-35,0,60,N,Pass
1679,DDD,2014J,584558,M,Ireland,A Level or Equivalent,80-90%,0-35,0,60,N,Pass
1680,BBB,2014J,605130,F,East Anglian Region,Lower Than A Level,70-80%,0-35,0,90,N,Withdrawn
1681,DDD,2013B,134780,M,Scotland,A Level or Equivalent,70-80%,0-35,0,60,N,Fail
1682,CCC,2014B,2604627,M,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,30,N,Pass
1683,BBB,2013J,548386,F,London Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn
1684,DDD,2014J,134468,M,East Midlands Region,Lower Than A Level,40-50%,0-35,0,120,N,Pass
1685,BBB,2014B,624946,F,North Region,A Level or Equivalent,30-40%,0-35,0,60,N,Fail
1686,FFF,2014B,648153,M,Ireland,A Level or Equivalent,90-100%,0-35,0,120,N,Withdrawn
1687,BBB,2014J,687143,M,London Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass
1688,AAA,2013J,635299,M,North Western Region,A Level or Equivalent,10-20,0-35,0,30,Y,Withdrawn
1689,BBB,2014B,676373,F,South East Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass
1690,BBB,2014B,615342,F,Scotland,Lower Than A Level,60-70%,0-35,0,60,Y,Pass
1691,GGG,2014B,628671,F,Scotland,A Level or Equivalent,90-100%,0-35,0,30,N,Withdrawn
1692,FFF,2013J,593694,F,East Midlands Region,A Level or Equivalent,70-80%,0-35,0,90,N,Pass
1693,BBB,2013J,547405,F,East Midlands Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn
1694,GGG,2014J,552933,M,London Region,A Level or Equivalent,10-20,0-35,0,30,N,Pass
1695,BBB,2013J,2639355,F,Wales,A Level or Equivalent,20-30%,0-35,0,90,N,Distinction
1696,CCC,2013J,599199,M,East Anglian Region,Lower Than A Level,20-30%,35-55,0,60,N,Pass
1697,DDD,2013J,565222,M,South Region,Lower Than A Level,90-100%,0-35,0,60,N,Fail
1698,GGG,2013J,624786,F,North Western Region,Lower Than A Level,10-20,35-55,0,30,N,Pass
1699,EEE,2014J,62676,M,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,N,Withdrawn
1700,DDD,2014J,623495,M,East Midlands Region,HE Qualification,0-10%,55<=,0,60,N,Distinction
1701,DDD,2013J,578953,M,Wales,Lower Than A Level,50-60%,35-55,0,90,N,Pass
1702,DDD,2014J,552525,F,West Midlands Region,A Level or Equivalent,,0-35,0,30,N,Pass
1703,CCC,2014B,577751,M,Wales,A Level or Equivalent,30-40%,0-35,0,60,N,Pass
1704,CCC,2014B,546243,M,South Region,A Level or Equivalent,90-100%,0-35,0,90,N,Withdrawn
1705,EEE,2013B,598478,M,North Western Region,A Level or Equivalent,0-10%,0-35,0,60,N,Withdrawn
1706,GGG,2013B,577597,M,Wales,A Level or Equivalent,90-100%,0-35,0,90,N,Pass
1707,DDD,2013B,2470396,M,Scotland,Lower Than A Level,40-50%,0-35,0,120,N,Fail
1708,BBB,2014J,604204,F,London Region,Lower Than A Level,20-30%,0-35,0,60,N,Fail
1709,CCC,2014J,694822,M,North Region,Lower Than A Level,90-100%,0-35,0,60,N,Pass
1710,FFF,2014J,633605,M,South East Region,A Level or Equivalent,50-60%,0-35,0,90,N,Withdrawn
1711,FFF,2014J,576262,M,Ireland,A Level or Equivalent,40-50%,35-55,0,60,Y,Withdrawn
1712,DDD,2014B,536032,F,East Anglian Region,Lower Than A Level,50-60%,0-35,1,60,N,Pass
1713,BBB,2014J,402904,F,South West Region,HE Qualification,20-30%,0-35,0,60,N,Fail
1714,FFF,2013J,536331,M,South Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass
1715,BBB,2014B,628250,F,East Midlands Region,A Level or Equivalent,90-100%,0-35,0,60,N,Distinction
1716,CCC,2013J,614407,M,Scotland,A Level or Equivalent,90-100%,35-55,0,120,N,Withdrawn
1717,FFF,2014B,67863,M,North Western Region,A Level or Equivalent,0-10%,0-35,0,90,N,Withdrawn
1718,CCC,2014B,618095,M,London Region,Lower Than A Level,60-70%,0-35,0,90,N,Distinction
1719,CCC,2014J,623347,M,Scotland,A Level or Equivalent,60-70%,35-55,0,60,N,Withdrawn
1720,DDD,2014J,607342,F,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,60,N,Fail
1721,FFF,2013B,588493,M,West Midlands Region,Lower Than A Level,50-60%,0-35,0,90,N,Pass
1722,CCC,2013J,627772,M,Yorkshire Region,A Level or Equivalent,0-10%,0-35,1,90,N,Withdrawn
1723,DDD,2014B,599588,M,North Western Region,A Level or Equivalent,50-60%,0-35,0,60,N,Fail
1724,BBB,2014B,586128,F,North Region,Lower Than A Level,0-10%,35-55,0,60,N,Withdrawn
1725,DDD,2013J,533709,F,East Anglian Region,A Level or Equivalent,50-60%,35-55,0,120,N,Fail
1726,DDD,2013J,534343,F,East Anglian Region,Lower Than A Level,70-80%,35-55,0,60,N,Pass
1727,DDD,2014J,617556,F,South West Region,A Level or Equivalent,30-40%,35-55,0,60,N,Pass
1728,FFF,2014J,587709,M,South Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass
1729,DDD,2013B,586137,F,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass
1730,BBB,2014J,614649,F,East Anglian Region,Lower Than A Level,50-60%,0-35,0,60,N,Pass
1731,DDD,2013J,649162,M,East Midlands Region,Lower Than A Level,30-40%,0-35,0,90,N,Fail
1732,CCC,2014B,626763,M,London Region,A Level or Equivalent,60-70%,0-35,0,60,N,Fail
1733,FFF,2013B,633555,F,Wales,Lower Than A Level,10-20,35-55,0,120,N,Withdrawn
1734,FFF,2013J,556121,M,South Region,A Level or Equivalent,80-90%,0-35,0,60,N,Fail
1735,BBB,2014B,695653,F,South West Region,Lower Than A Level,60-70%,0-35,0,60,N,Fail
1736,CCC,2014B,628806,F,South West Region,Lower Than A Level,70-80%,0-35,0,90,N,Pass
1737,GGG,2014J,607646,F,Wales,HE Qualification,20-30%,0-35,0,30,N,Fail
1738,DDD,2014J,649113,F,South West Region,Lower Than A Level,90-100%,0-35,0,60,N,Withdrawn
1739,BBB,2014J,626485,F,North Western Region,A Level or Equivalent,50-60%,0-35,0,60,N,Withdrawn
1740,FFF,2014B,231019,F,East Midlands Region,Lower Than A Level,10-20,0-35,0,120,Y,Pass
1741,EEE,2014J,599402,M,South West Region,Lower Than A Level,90-100%,0-35,0,60,N,Withdrawn
1742,GGG,2013J,611402,F,West Midlands Region,HE Qualification,40-50%,0-35,0,60,N,Fail
1743,DDD,2014J,596731,M,London Region,A Level or Equivalent,,35-55,0,60,N,Pass
1744,FFF,2014B,627000,F,London Region,HE Qualification,40-50%,35-55,0,120,N,Pass
1745,BBB,2013B,536030,F,East Anglian Region,A Level or Equivalent,20-30%,0-35,0,60,Y,Pass
1746,FFF,2014J,607234,M,Scotland,Lower Than A Level,40-50%,0-35,0,60,N,Pass
1747,BBB,2013B,420087,F,Scotland,A Level or Equivalent,10-20,0-35,1,60,N,Withdrawn
1748,GGG,2014B,693403,M,East Anglian Region,Lower Than A Level,20-30%,0-35,1,90,N,Pass
1749,GGG,2013J,634320,F,Yorkshire Region,A Level or Equivalent,30-40%,0-35,0,30,N,Fail
1750,EEE,2014J,652831,M,Yorkshire Region,HE Qualification,30-40%,0-35,0,60,N,Pass
1751,BBB,2014J,622368,F,North Region,Lower Than A Level,50-60%,35-55,0,60,Y,Withdrawn
1752,DDD,2013B,626597,M,Wales,A Level or Equivalent,20-30%,0-35,0,60,N,Pass
1753,FFF,2014J,633401,M,South West Region,A Level or Equivalent,80-90%,0-35,0,60,N,Fail
1754,DDD,2013J,687103,M,Scotland,A Level or Equivalent,40-50%,0-35,0,60,N,Withdrawn
1755,DDD,2013J,590852,M,Scotland,A Level or Equivalent,,0-35,0,120,N,Withdrawn
1756,CCC,2014B,641953,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass
1757,BBB,2013B,604234,F,Scotland,A Level or Equivalent,80-90%,0-35,0,60,N,Withdrawn
1758,FFF,2013J,1788918,M,North Western Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass
1759,DDD,2013J,589017,M,Yorkshire Region,A Level or Equivalent,40-50%,35-55,0,60,N,Pass
1760,GGG,2013B,2526779,M,South East Region,Lower Than A Level,90-100%,0-35,0,90,N,Pass
1761,BBB,2014J,626597,F,North Western Region,Lower Than A Level,50-60%,0-35,0,60,N,Pass
1762,DDD,2013B,588473,M,London Region,A Level or Equivalent,50-60%,35-55,0,60,N,Fail
1763,CCC,2014B,506686,M,South Region,A Level or Equivalent,0-10%,0-35,0,60,N,Distinction
1764,FFF,2014J,515472,M,South East Region,Lower Than A Level,0-10%,0-35,0,60,N,Fail
1765,DDD,2014B,695653,M,Yorkshire Region,A Level or Equivalent,70-80%,0-35,0,120,Y,Fail
1766,BBB,2014J,613589,F,South West Region,A Level or Equivalent,40-50%,0-35,0,60,N,Fail
1767,CCC,2014B,585755,M,Wales,A Level or Equivalent,50-60%,0-35,0,60,N,Fail
1768,BBB,2013J,544784,F,South Region,Lower Than A Level,80-90%,0-35,0,60,N,Withdrawn
1769,BBB,2014J,546246,M,Ireland,A Level or Equivalent,20-30%,0-35,0,60,N,Pass
1770,FFF,2014J,649153,M,North Western Region,Lower Than A Level,30-40%,0-35,0,60,N,Withdrawn
1771,CCC,2014J,586384,M,North Western Region,Lower Than A Level,10-20,0-35,0,120,N,Pass
1772,DDD,2013J,574578,F,London Region,A Level or Equivalent,40-50%,35-55,0,60,N,Pass
1773,EEE,2013B,628502,M,London Region,A Level or Equivalent,30-40%,35-55,0,60,N,Pass
1774,BBB,2014B,571882,M,South Region,Lower Than A Level,,35-55,0,60,N,Pass
1775,BBB,2014J,447184,F,East Anglian Region,A Level or Equivalent,20-30%,0-35,0,60,N,Fail
1776,FFF,2014J,595456,M,London Region,Lower Than A Level,30-40%,0-35,0,60,N,Withdrawn
1777,BBB,2013J,288089,F,London Region,A Level or Equivalent,60-70%,35-55,0,120,N,Withdrawn
1778,FFF,2013B,564465,M,South Region,A Level or Equivalent,10-20,0-35,1,60,N,Pass
1779,BBB,2013J,576191,F,West Midlands Region,Lower Than A Level,70-80%,35-55,0,60,N,Pass
1780,DDD,2014B,599114,F,North Western Region,A Level or Equivalent,60-70%,0-35,0,60,N,Withdrawn
1781,FFF,2014J,629245,M,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,60,N,Fail
1782,EEE,2013J,596382,M,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass
1783,BBB,2014B,559168,F,North Western Region,A Level or Equivalent,40-50%,0-35,0,120,N,Withdrawn
1784,BBB,2014B,609426,M,Scotland,A Level or Equivalent,60-70%,0-35,0,60,N,Pass
1785,DDD,2014J,583595,F,East Midlands Region,Lower Than A Level,60-70%,0-35,0,60,N,Fail
1786,EEE,2013J,612396,M,London Region,Lower Than A Level,0-10%,0-35,0,90,N,Withdrawn
1787,FFF,2014J,605589,M,Ireland,Lower Than A Level,10-20,35-55,0,60,N,Pass
1788,BBB,2014B,548331,F,Scotland,Lower Than A Level,40-50%,0-35,0,90,N,Withdrawn
1789,BBB,2014B,53697,F,North Region,Lower Than A Level,20-30%,35-55,0,120,N,Pass
1790,DDD,2014J,535671,M,South East Region,Lower Than A Level,50-60%,0-35,0,60,N,Withdrawn
1791,DDD,2014J,202949,M,Scotland,A Level or Equivalent,40-50%,35-55,0,60,N,Pass
1792,FFF,2014J,599588,M,Wales,A Level or Equivalent,0-10%,35-55,1,60,N,Withdrawn
1793,DDD,2014B,599588,M,North Western Region,Lower Than A Level,10-20,35-55,0,60,N,Pass
1794,CCC,2014B,547184,M,South Region,A Level or Equivalent,80-90%,0-35,0,60,N,Distinction
1795,FFF,2013J,577352,M,South West Region,A Level or Equivalent,40-50%,35-55,0,90,N,Pass
1796,FFF,2013J,645481,M,Scotland,Lower Than A Level,80-90%,0-35,0,120,N,Fail
1797,BBB,2014J,629574,F,South East Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass
1798,DDD,2013J,585199,M,Wales,HE Qualification,70-80%,0-35,0,60,N,Withdrawn
1799,FFF,2013J,605771,M,Scotland,A Level or Equivalent,90-100%,0-35,0,60,N,Distinction
1800,DDD,2014B,633467,F,Scotland,Lower Than A Level,50-60%,0-35,0,120,N,Pass
1801,DDD,2013J,695262,F,West Midlands Region,Lower Than A Level,50-60%,0-35,0,60,N,Pass
1802,BBB,2014J,556204,F,South West Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass
1803,BBB,2013J,556509,F,North Western Region,Lower Than A Level,10-20,0-35,0,60,N,Withdrawn
1804,BBB,2014B,2677480,F,London Region,A Level or Equivalent,20-30%,0-35,0,60,Y,Withdrawn
1805,EEE,2014B,599783,M,Ireland,A Level or Equivalent,70-80%,0-35,0,30,N,Pass
1806,FFF,2014B,596367,F,South East Region,A Level or Equivalent,10-20,0-35,0,60,N,Fail
1807,BBB,2014B,577352,F,Scotland,Lower Than A Level,30-40%,35-55,0,60,N,Fail
1808,FFF,2013J,604787,M,Scotland,A Level or Equivalent,70-80%,0-35,0,60,N,Pass
1809,BBB,2013B,579886,F,Scotland,A Level or Equivalent,10-20,0-35,0,60,N,Withdrawn
1810,FFF,2014J,619107,M,North Western Region,Lower Than A Level,50-60%,0-35,0,60,N,Withdrawn
1811,CCC,2014B,547487,M,South Region,Lower Than A Level,70-80%,35-55,0,60,N,Pass
1812,FFF,2014B,589445,M,South Region,Lower Than A Level,30-40%,0-35,0,60,N,Fail
1813,BBB,2014J,622452,F,North Western Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass
1814,FFF,2013J,554249,M,East Midlands Region,A Level or Equivalent,30-40%,35-55,0,120,N,Distinction
1815,BBB,2014J,599499,F,Yorkshire Region,Lower Than A Level,30-40%,0-35,0,60,N,Withdrawn
1816,FFF,2014J,609245,M,Scotland,A Level or Equivalent,0-10%,35-55,0,60,N,Withdrawn
1817,FFF,2013J,599799,M,North Western Region,HE Qualification,40-50%,0-35,0,60,N,Distinction
1818,FFF,2014J,575178,M,London Region,A Level or Equivalent,0-10%,0-35,0,120,N,Withdrawn
1819,EEE,2013J,589555,M,East Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,N,Fail
1820,BBB,2013J,592626,F,South Region,A Level or Equivalent,90-100%,0-35,1,60,N,Pass
1821,DDD,2014J,600323,M,South West Region,Lower Than A Level,10-20,0-35,0,60,N,Withdrawn
1822,BBB,2014B,685705,F,North Region,Lower Than A Level,40-50%,0-35,0,60,N,Fail
1823,DDD,2013J,599402,F,East Anglian Region,A Level or Equivalent,0-10%,0-35,0,60,N,Withdrawn
1824,EEE,2014J,647647,M,South West Region,A Level or Equivalent,10-20,0-35,0,60,N,Fail
1825,DDD,2014J,624786,M,Ireland,A Level or Equivalent,0-10%,0-35,0,60,N,Pass
1826,BBB,2014J,681272,F,Yorkshire Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass
1827,CCC,2013B,599598,M,Wales,Lower Than A Level,10-20,0-35,0,30,N,Pass
1828,CCC,2014J,536992,M,East Midlands Region,HE Qualification,10-20,35-55,0,60,N,Pass
1829,DDD,2013J,509100,M,Scotland,A Level or Equivalent,50-60%,0-35,0,60,N,Pass
1830,DDD,2013B,585397,F,London Region,A Level or Equivalent,0-10%,35-55,0,60,N,Fail
1831,BBB,2014B,604200,F,South Region,Lower Than A Level,70-80%,0-35,0,60,N,Fail
1832,CCC,2014B,578003,M,Scotland,A Level or Equivalent,80-90%,0-35,0,60,N,Withdrawn
1833,BBB,2014B,2639552,F,West Midlands Region,HE Qualification,50-60%,0-35,0,60,N,Fail
1834,EEE,2013J,595466,M,Scotland,Lower Than A Level,50-60%,0-35,0,60,N,Fail
1835,DDD,2013B,577347,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass
1836,BBB,2013J,587362,F,Ireland,Lower Than A Level,60-70%,0-35,2,60,N,Fail
1837,BBB,2014J,695148,F,South East Region,Lower Than A Level,60-70%,0-35,1,60,N,Withdrawn
1838,FFF,2013J,542180,M,South West Region,HE Qualification,40-50%,35-55,0,60,N,Withdrawn
1839,BBB,2014B,685508,F,South Region,HE Qualification,80-90%,0-35,0,60,N,Pass
1840,DDD,2013J,572297,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,60,N,Withdrawn
1841,FFF,2014J,696007,M,East Anglian Region,A Level or Equivalent,0-10%,0-35,0,60,N,Fail
1842,BBB,2014J,676390,F,London Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass
1843,BBB,2013J,599195,F,North Western Region,A Level or Equivalent,20-30%,35-55,0,60,N,Pass
1844,FFF,2013J,609598,F,Ireland,A Level or Equivalent,40-50%,0-35,0,60,N,Pass
1845,DDD,2014J,599169,M,Wales,A Level or Equivalent,50-60%,0-35,0,60,N,Pass
1846,FFF,2014J,338089,M,London Region,Lower Than A Level,10-20,0-35,0,60,N,Pass
1847,FFF,2014J,648530,M,Yorkshire Region,Lower Than A Level,20-30%,35-55,0,120,N,Fail
1848,BBB,2013B,2468992,F,Scotland,A Level or Equivalent,10-20,35-55,0,60,N,Pass
1849,FFF,2014B,573431,M,London Region,Lower Than A Level,10-20,0-35,0,60,N,Withdrawn
1850,CCC,2014B,547332,M,Wales,A Level or Equivalent,30-40%,0-35,0,60,N,Fail
1851,BBB,2014J,689309,F,West Midlands Region,A Level or Equivalent,40-50%,35-55,0,60,N,Withdrawn
1852,FFF,2013B,531853,M,West Midlands Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn
1853,FFF,2013J,586128,M,South Region,Lower Than A Level,90-100%,0-35,0,60,N,Pass
1854,DDD,2014J,263708,F,North Western Region,Lower Than A Level,30-40%,0-35,0,60,N,Withdrawn
1855,CCC,2014J,466372,M,South East Region,Lower Than A Level,90-100%,0-35,1,60,N,Pass
1856,DDD,2013J,544651,F,South Region,Lower Than A Level,,0-35,0,120,N,Pass
1857,BBB,2014B,623002,M,East Midlands Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass
1858,AAA,2014B,645467,F,North Western Region,Lower Than A Level,20-30%,0-35,0,60,N,Pass
1859,BBB,2014J,611649,F,Ireland,A Level or Equivalent,90-100%,0-35,0,90,N,Fail
1860,BBB,2013B,624306,M,East Midlands Region,Lower Than A Level,20-30%,35-55,0,60,N,Distinction
1861,FFF,2013B,579084,F,South East Region,A Level or Equivalent,10-20,35-55,0,60,N,Fail
1862,BBB,2013J,636210,F,South East Region,Lower Than A Level,20-30%,35-55,0,120,N,Fail
1863,DDD,2014J,623335,F,Wales,A Level or Equivalent,30-40%,35-55,0,60,N,Fail
1864,BBB,2013B,629450,M,East Anglian Region,Lower Than A Level,0-10%,35-55,0,60,N,Fail
1865,FFF,2014J,695100,M,London Region,A Level or Equivalent,10-20,35-55,0,60,N,Withdrawn
1866,CCC,2014J,609031,M,Scotland,Lower Than A Level,10-20,0-35,0,150,Y,Pass
1867,CCC,2014J,628187,F,South West Region,Lower Than A Level,70-80%,0-35,0,60,N,Withdrawn
1868,DDD,2013B,923811,M,North Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass
1869,BBB,2014B,590908,F,London Region,Lower Than A Level,60-70%,35-55,0,60,N,Pass
1870,CCC,2013J,652684,F,Yorkshire Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass
1871,FFF,2014J,588460,F,North Western Region,A Level or Equivalent,30-40%,0-35,0,120,N,Pass
1872,BBB,2014J,587143,F,East Anglian Region,Lower Than A Level,70-80%,0-35,0,150,N,Withdrawn
1873,BBB,2013J,563063,F,East Anglian Region,Lower Than A Level,90-100%,0-35,0,60,N,Withdrawn
1874,CCC,2014B,613644,M,East Midlands Region,HE Qualification,10-20,0-35,0,120,N,Pass
1875,BBB,2013J,595266,F,Scotland,Lower Than A Level,50-60%,0-35,0,60,N,Pass
1876,CCC,2013J,588367,M,Yorkshire Region,A Level or Equivalent,0-10%,35-55,0,90,N,Withdrawn
1877,CCC,2013J,585709,M,West Midlands Region,A Level or Equivalent,20-30%,35-55,0,60,N,Fail
1878,FFF,2013J,628189,M,Scotland,Lower Than A Level,80-90%,0-35,0,60,N,Pass
