,school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3
355,GP,M,18,R,GT3,T,4,4,services,services,course,father,3,2,0,no,no,no,yes,no,yes,yes,yes,5,3,4,1,3,5,0,6,5,5
356,GP,F,16,U,GT3,T,2,2,other,other,course,mother,1,2,0,no,yes,yes,yes,no,yes,yes,no,3,3,2,1,1,4,0,11,14,14
357,GP,M,18,U,GT3,T,3,3,services,health,course,mother,1,2,0,no,yes,no,yes,yes,yes,yes,yes,5,3,3,1,1,5,0,10,9,10
358,GP,F,16,U,GT3,T,3,3,services,other,reputation,mother,1,4,0,no,yes,yes,yes,yes,yes,yes,no,5,3,5,1,3,5,12,10,11,10
359,GP,F,18,U,GT3,T,4,4,services,other,reputation,mother,1,2,0,no,yes,no,no,no,yes,yes,no,5,3,2,1,1,3,12,13,12,14
360,GP,F,18,U,GT3,T,2,2,other,other,reputation,mother,1,2,1,no,yes,yes,yes,yes,yes,yes,yes,4,3,4,1,3,4,8,10,9,10
361,GP,F,16,R,GT3,T,3,4,other,other,other,father,1,1,0,no,yes,no,no,yes,yes,no,no,4,2,2,1,1,4,2,14,14,14
362,GP,F,15,U,GT3,T,2,2,other,other,home,mother,2,2,0,no,yes,no,no,yes,yes,yes,no,4,3,3,1,3,3,0,11,12,12
363,GP,F,19,U,LE3,T,4,4,other,other,home,mother,1,1,0,no,no,yes,yes,yes,yes,yes,no,5,3,4,1,3,5,2,8,8,8
364,GP,M,17,U,GT3,T,3,3,other,other,course,mother,1,2,0,no,yes,yes,no,yes,yes,yes,yes,4,4,4,1,1,4,6,11,11,11
365,GP,M,16,U,LE3,T,3,4,other,services,home,mother,1,4,0,no,yes,yes,no,yes,yes,no,no,5,4,4,1,4,5,0,7,8,5
366,MS,F,15,U,GT3,T,4,3,teacher,other,reputation,mother,1,1,0,no,yes,yes,no,yes,yes,yes,yes,4,3,3,1,2,4,1,16,17,17
367,GP,F,17,U,GT3,T,4,3,teacher,services,home,mother,2,1,0,no,yes,yes,yes,yes,yes,no,no,3,3,3,2,3,3,0,11,11,11
368,GP,F,15,U,GT3,T,1,2,other,other,course,mother,1,2,0,no,yes,yes,no,yes,yes,no,no,4,4,4,1,2,4,0,6,0,0
369,GP,F,16,R,LE3,T,1,2,health,other,course,other,1,1,0,no,yes,no,no,yes,yes,yes,no,4,4,3,1,1,3,0,11,9,10
370,GP,M,16,U,GT3,T,1,1,at_home,other,course,father,2,1,0,no,yes,yes,yes,yes,yes,yes,no,4,3,3,1,1,5,0,13,19,20
371,GP,M,18,U,LE3,T,4,4,teacher,other,reputation,mother,2,2,0,no,yes,no,yes,yes,yes,yes,no,5,3,3,1,1,3,8,10,10,10
372,GP,M,15,U,GT3,T,1,1,other,services,other,mother,1,1,0,no,yes,no,no,yes,yes,yes,yes,4,3,4,1,4,4,0,16,15,15
373,GP,F,17,U,GT3,T,1,1,other,other,other,mother,2,2,0,no,yes,yes,yes,yes,yes,yes,no,5,5,5,1,1,5,2,10,9,9
374,GP,M,18,U,GT3,T,2,1,other,other,course,mother,1,2,0,no,yes,yes,yes,yes,yes,yes,yes,3,4,4,1,1,4,2,10,10,10
375,GP,M,18,R,GT3,T,2,1,health,services,reputation,father,1,2,0,no,yes,yes,no,yes,yes,yes,no,4,3,3,2,4,3,2,14,13,12
376,MS,F,17,U,GT3,T,2,1,other,services,course,father,1,4,0,no,no,no,no,yes,yes,yes,no,3,4,3,1,1,5,2,7,8,8
377,GP,M,16,U,GT3,T,2,2,services,other,reputation,mother,1,2,2,no,no,no,yes,yes,yes,yes,no,5,5,5,2,4,5,2,16,17,18
378,GP,F,16,U,GT3,T,2,1,other,other,reputation,mother,1,2,0,no,no,no,yes,no,yes,yes,no,2,3,3,1,2,4,0,16,15,16
379,GP,M,17,U,GT3,T,3,2,services,other,reputation,mother,2,2,0,no,yes,yes,no,yes,yes,yes,no,4,4,3,1,2,3,8,10,9,0
380,GP,M,16,U,LE3,T,2,1,other,other,course,mother,1,1,0,yes,yes,no,yes,yes,yes,yes,no,4,2,2,1,2,2,6,12,11,11
381,GP,M,16,U,LE3,A,4,3,teacher,health,course,mother,1,2,0,no,no,no,no,yes,yes,yes,no,4,4,3,3,3,4,4,14,14,14
382,GP,M,17,U,GT3,T,3,1,services,other,reputation,mother,1,3,0,no,yes,yes,yes,yes,yes,yes,no,4,3,1,1,1,1,2,13,14,14
383,MS,M,15,U,GT3,T,4,4,teacher,other,course,father,2,3,1,yes,no,no,yes,yes,yes,yes,no,4,4,5,2,5,5,0,14,14,14
384,GP,M,18,R,GT3,T,4,2,other,other,reputation,mother,1,2,1,no,yes,yes,no,no,yes,yes,no,4,4,5,2,5,5,8,7,6,6
385,GP,M,17,U,GT3,T,2,1,other,other,course,mother,2,2,0,yes,no,no,no,yes,yes,yes,no,4,2,4,1,2,1,4,9,10,8
386,GP,F,15,U,GT3,T,2,2,services,other,course,father,1,2,0,no,no,no,no,no,yes,no,no,4,4,2,1,1,1,2,11,11,0
387,GP,F,18,U,LE3,T,1,1,other,other,course,mother,1,2,0,no,no,no,no,no,yes,yes,no,2,3,3,1,2,3,0,7,6,0
388,GP,F,18,R,GT3,T,3,2,other,other,home,mother,1,2,1,no,no,no,yes,yes,yes,no,no,4,4,4,1,1,4,0,10,13,12
389,GP,M,16,R,GT3,T,4,4,teacher,other,course,mother,1,4,2,no,no,no,yes,yes,yes,yes,no,4,3,4,2,3,2,0,10,9,9
390,GP,M,17,U,GT3,T,2,2,services,other,course,father,1,1,0,no,yes,yes,no,yes,yes,yes,no,4,3,3,1,3,5,8,15,14,14
391,GP,M,16,U,GT3,T,3,4,services,services,course,mother,3,1,0,no,no,yes,no,yes,yes,yes,no,4,4,2,1,1,4,0,16,17,18
392,GP,M,16,U,GT3,T,4,4,services,teacher,home,father,1,2,0,no,yes,no,yes,yes,yes,yes,no,4,2,2,1,2,5,0,13,13,13
393,GP,M,15,R,GT3,A,1,1,other,services,home,mother,1,1,0,yes,no,no,no,yes,yes,yes,no,4,1,2,1,1,3,0,9,9,0
394,GP,F,17,U,LE3,T,3,1,other,other,other,father,2,2,0,no,no,yes,yes,no,yes,yes,no,3,3,3,1,2,3,9,9,8,9
