,school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3
354,GP,F,16,U,GT3,T,2,2,other,other,course,mother,1,2,0,no,no,yes,yes,yes,yes,yes,no,4,4,4,4,4,4,8,8,6,6
355,GP,F,18,U,LE3,T,4,2,other,other,course,mother,1,2,0,no,yes,yes,yes,yes,yes,yes,no,5,3,2,1,1,5,6,10,9,10
356,GP,F,15,U,GT3,T,2,3,other,other,home,mother,1,2,3,no,yes,yes,no,no,yes,yes,no,4,3,1,1,1,2,0,10,10,10
357,GP,F,19,U,GT3,T,1,3,services,other,course,mother,2,2,0,no,yes,no,yes,no,yes,yes,no,3,2,3,1,2,3,0,6,8,9
358,GP,F,16,U,GT3,T,4,4,teacher,other,course,mother,1,3,0,no,yes,yes,yes,yes,yes,yes,yes,4,3,2,1,2,3,2,10,9,10
359,GP,M,16,U,LE3,T,3,3,other,services,reputation,mother,1,3,0,no,no,yes,no,yes,yes,yes,no,4,2,3,1,2,3,8,14,13,14
360,GP,F,16,U,GT3,T,4,4,at_home,other,home,mother,2,2,1,no,yes,yes,yes,yes,yes,yes,no,4,4,2,1,1,5,4,8,10,8
361,GP,M,18,U,GT3,T,2,1,other,other,reputation,mother,1,2,0,yes,yes,no,no,no,yes,yes,yes,5,2,2,1,1,2,0,7,7,8
362,GP,F,16,U,GT3,T,3,2,services,other,home,father,1,2,0,no,yes,yes,yes,yes,yes,yes,no,5,3,2,1,2,5,0,7,7,0
363,GP,M,16,U,GT3,T,3,1,services,other,home,mother,1,2,1,no,no,no,yes,yes,yes,yes,no,4,1,1,1,1,3,0,19,19,20
364,GP,F,16,U,GT3,T,2,1,other,other,course,mother,2,4,0,no,yes,yes,no,yes,yes,yes,no,4,4,3,2,3,5,0,9,8,10
365,GP,M,15,U,LE3,T,2,3,other,other,course,mother,1,1,0,no,yes,no,no,yes,yes,yes,yes,3,4,4,1,2,3,12,9,9,8
366,MS,F,16,U,GT3,T,4,1,services,other,course,mother,2,2,0,no,no,no,no,yes,yes,yes,no,3,2,2,1,1,2,0,18,18,18
367,GP,F,15,U,LE3,T,3,2,other,other,home,mother,1,4,0,no,yes,yes,no,yes,yes,yes,no,4,3,4,1,2,4,2,14,16,16
368,GP,M,19,U,GT3,T,2,3,other,other,course,mother,2,1,0,no,no,no,yes,yes,yes,yes,no,5,3,3,1,1,5,0,14,14,14
369,GP,F,18,U,GT3,T,2,2,services,other,home,mother,1,2,0,no,no,yes,no,no,yes,yes,no,3,2,3,2,3,3,0,7,6,6
370,GP,M,17,U,LE3,T,2,2,services,services,course,mother,1,2,0,no,yes,no,no,yes,yes,yes,no,4,3,4,2,4,4,4,10,8,8
371,MS,M,18,U,LE3,T,2,1,at_home,other,reputation,mother,1,2,0,no,yes,yes,no,yes,yes,yes,no,4,2,2,1,2,1,0,9,9,0
372,GP,F,16,U,GT3,T,1,2,other,other,course,mother,1,2,0,no,no,no,yes,no,yes,yes,no,4,2,2,1,1,5,0,12,12,12
373,GP,F,16,U,GT3,T,0,1,at_home,other,home,father,1,2,0,no,no,no,yes,no,yes,yes,no,5,4,2,1,1,5,2,8,8,9
374,GP,F,18,U,GT3,T,4,2,other,services,course,mother,1,1,0,yes,yes,yes,no,yes,no,yes,no,5,3,3,1,4,2,0,14,14,15
375,GP,F,17,U,GT3,T,3,3,services,services,course,mother,1,2,0,no,no,no,yes,no,yes,yes,no,4,4,4,1,1,1,2,15,15,15
376,GP,M,15,U,GT3,T,1,1,at_home,other,course,mother,1,2,0,no,no,yes,no,yes,yes,yes,yes,4,5,2,1,1,5,4,10,11,11
377,GP,F,19,R,GT3,T,4,4,teacher,teacher,reputation,mother,1,2,0,yes,yes,yes,yes,yes,yes,yes,no,3,4,3,1,1,4,4,11,11,12
378,GP,F,15,U,GT3,T,3,3,teacher,services,course,mother,1,1,0,yes,yes,no,no,yes,yes,yes,no,4,2,3,1,1,5,4,13,12,12
379,GP,M,15,U,GT3,T,4,4,services,other,reputation,mother,1,1,0,no,no,no,yes,yes,yes,yes,no,4,4,4,4,4,1,2,6,8,7
380,GP,F,16,U,GT3,T,4,4,health,other,reputation,mother,1,1,0,no,no,yes,no,yes,yes,yes,no,4,1,2,1,1,5,6,11,11,10
381,GP,M,15,U,GT3,A,3,3,other,other,home,mother,1,4,0,no,no,no,yes,yes,yes,yes,no,4,3,5,1,1,2,0,10,11,11
382,GP,M,16,U,GT3,T,3,1,other,other,other,mother,1,1,0,no,yes,yes,no,yes,yes,yes,no,4,2,2,2,2,1,4,8,9,7
383,GP,F,15,U,LE3,T,4,4,teacher,teacher,course,mother,2,1,1,no,yes,no,yes,yes,yes,no,no,4,5,2,1,1,3,0,8,9,0
384,GP,F,17,U,GT3,T,4,4,other,other,home,mother,1,3,0,no,yes,no,no,no,yes,yes,no,4,4,3,1,3,3,0,9,9,9
385,GP,F,15,U,GT3,T,1,1,at_home,other,home,mother,1,1,0,yes,no,no,yes,no,yes,yes,no,5,3,3,1,1,5,0,6,6,6
386,GP,M,18,U,LE3,T,2,2,other,other,course,father,1,2,0,no,no,no,yes,yes,yes,yes,no,5,5,4,1,4,5,1,8,8,4
387,GP,M,17,R,GT3,T,4,4,health,other,course,mother,1,1,1,no,no,no,yes,no,yes,yes,no,4,3,2,1,3,5,0,7,7,6
388,GP,F,17,R,GT3,T,2,2,services,other,reputation,mother,1,2,0,no,no,yes,yes,yes,yes,yes,no,4,3,3,2,3,2,6,12,11,11
389,GP,F,16,U,LE3,T,2,1,other,services,home,father,1,3,0,no,yes,yes,no,yes,yes,yes,yes,5,2,3,1,2,2,0,9,9,9
390,GP,F,16,U,GT3,T,4,2,services,services,other,mother,1,1,1,no,no,no,no,yes,yes,yes,no,5,5,5,1,2,4,0,13,14,14
391,GP,F,17,U,LE3,T,4,2,other,services,course,mother,1,3,0,no,yes,yes,no,yes,yes,yes,yes,4,4,4,2,2,4,2,12,13,14
392,GP,M,15,U,GT3,T,1,1,at_home,other,home,mother,2,2,0,no,no,yes,yes,yes,yes,yes,no,4,1,2,1,1,5,4,7,0,0
393,GP,F,19,U,GT3,T,4,4,other,other,home,mother,1,2,1,no,no,no,no,yes,yes,yes,yes,5,5,4,2,3,4,0,9,9,9
394,GP,F,17,U,GT3,T,2,1,services,other,reputation,mother,2,3,1,no,no,no,yes,yes,yes,yes,yes,3,4,4,2,4,5,75,10,9,9
