,code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result
1793,BBB,2013B,590214,M,East Midlands Region,Lower Than A Level,90-100%,35-55,0,60,N,Pass
1794,EEE,2014J,605417,M,Wales,A Level or Equivalent,60-70%,0-35,0,89,N,Fail
1795,EEE,2014J,632236,M,East Midlands Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass
1796,BBB,2013J,584636,F,South West Region,A Level or Equivalent,40-50%,0-35,0,60,N,Distinction
1797,CCC,2014J,2541277,M,South West Region,A Level or Equivalent,70-80%,35-55,0,162,N,Withdrawn
1798,CCC,2014J,470003,F,East Midlands Region,A Level or Equivalent,60-70%,35-55,0,59,N,Pass
1799,BBB,2014B,656145,F,East Midlands Region,Lower Than A Level,70-80%,35-55,0,60,N,Withdrawn
1800,BBB,2013B,611388,F,East Midlands Region,Lower Than A Level,20-30%,0-35,0,60,N,Fail
1801,CCC,2014J,585469,F,Yorkshire Region,A Level or Equivalent,30-40%,0-35,0,60,Y,Withdrawn
1802,EEE,2014J,608402,M,Yorkshire Region,Lower Than A Level,90-100%,0-35,0,59,N,Distinction
1803,FFF,2013J,496379,M,East Anglian Region,Lower Than A Level,80-90%,35-55,0,59,N,Pass
1804,FFF,2014J,630390,M,Scotland,Lower Than A Level,10-20,0-35,0,60,Y,Withdrawn
1805,AAA,2014B,169128,F,South West Region,No Formal quals,20-30%,0-35,0,59,N,Withdrawn
1806,CCC,2014J,415699,F,Yorkshire Region,A Level or Equivalent,80-90%,0-35,1,60,N,Fail
1807,BBB,2013B,593829,F,North Western Region,A Level or Equivalent,80-90%,0-35,0,59,N,Pass
1808,FFF,2013J,565257,F,Yorkshire Region,Lower Than A Level,20-30%,0-35,0,90,N,Pass
1809,BBB,2014J,620695,F,North Western Region,Lower Than A Level,0-10%,0-35,2,60,N,Pass
1810,BBB,2014B,565771,F,Scotland,A Level or Equivalent,90-100%,0-35,0,120,Y,Pass
1811,FFF,2013B,551321,M,North Region,A Level or Equivalent,60-70%,0-35,0,119,N,Pass
1812,EEE,2013B,469291,M,Wales,A Level or Equivalent,0-10%,0-35,0,120,Y,Pass
1813,BBB,2014B,604706,F,South West Region,A Level or Equivalent,0-10%,35-55,0,168,N,Withdrawn
1814,FFF,2014J,612930,M,North Region,Lower Than A Level,70-80%,0-35,0,60,N,Withdrawn
1815,FFF,2013J,630977,M,London Region,Lower Than A Level,90-100%,0-35,0,60,N,Withdrawn
1816,DDD,2014J,593830,F,South Region,A Level or Equivalent,70-80%,0-35,0,119,Y,Pass
1817,BBB,2014J,603738,M,Scotland,A Level or Equivalent,50-60%,0-35,0,60,N,Pass
1818,BBB,2013J,518629,F,South Region,A Level or Equivalent,80-90%,0-35,0,120,N,Withdrawn
1819,AAA,2014B,220114,M,South Region,A Level or Equivalent,30-40%,0-35,0,91,N,Withdrawn
1820,FFF,2014J,338050,M,Scotland,HE Qualification,80-90%,0-35,0,160,N,Pass
1821,GGG,2013J,569836,M,West Midlands Region,Lower Than A Level,30-40%,0-35,0,31,Y,Fail
1822,FFF,2013J,571356,M,Scotland,A Level or Equivalent,30-40%,0-35,0,59,N,Withdrawn
1823,AAA,2014J,573901,M,London Region,Lower Than A Level,50-60%,0-35,0,59,Y,Pass
1824,DDD,2014B,553386,M,East Midlands Region,A Level or Equivalent,70-80%,0-35,0,119,N,Withdrawn
1825,BBB,2013B,519428,F,Wales,Lower Than A Level,30-40%,35-55,1,59,N,Withdrawn
1826,CCC,2014B,2467773,F,Scotland,A Level or Equivalent,30-40%,35-55,1,30,N,Pass
1827,AAA,2013J,24734,M,Yorkshire Region,A Level or Equivalent,10-20,35-55,0,60,N,Pass
1828,FFF,2014B,654295,M,East Midlands Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass
1829,FFF,2014J,653375,M,South East Region,A Level or Equivalent,30-40%,0-35,1,60,N,Fail
1830,FFF,2013J,1126288,M,North Region,A Level or Equivalent,90-100%,0-35,1,119,N,Pass
1831,EEE,2014B,53280,M,Scotland,Lower Than A Level,20-30%,35-55,1,60,N,Pass
1832,GGG,2013J,483349,F,East Midlands Region,Lower Than A Level,70-80%,0-35,0,30,N,Pass
1833,GGG,2014B,699012,F,South Region,Lower Than A Level,80-90%,0-35,0,30,N,Pass
1834,FFF,2014B,577302,M,South West Region,HE Qualification,40-50%,0-35,0,60,N,Withdrawn
1835,BBB,2013J,573519,F,East Midlands Region,Lower Than A Level,50-60%,0-35,0,60,N,Pass
1836,DDD,2013B,543387,M,East Midlands Region,HE Qualification,90-100%,0-35,3,60,N,Withdrawn
1837,GGG,2014B,518345,F,South West Region,A Level or Equivalent,10-20,35-55,0,30,N,Fail
1838,DDD,2013J,500717,F,London Region,A Level or Equivalent,70-80%,35-55,0,162,N,Distinction
1839,GGG,2014J,600721,F,West Midlands Region,A Level or Equivalent,30-40%,0-35,0,30,N,Fail
1840,FFF,2014J,483815,M,North Western Region,HE Qualification,0-10%,0-35,0,60,N,Fail
1841,CCC,2014B,597171,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass
1842,DDD,2014J,630189,F,East Midlands Region,Post Graduate Qualification,90-100%,0-35,0,60,N,Pass
1843,BBB,2014J,468496,F,Wales,A Level or Equivalent,70-80%,0-35,0,60,N,Fail
1844,BBB,2014B,618759,M,Yorkshire Region,Lower Than A Level,10-20,0-35,0,60,N,Fail
1845,BBB,2013J,24734,M,South East Region,A Level or Equivalent,80-90%,0-35,0,60,Y,Distinction
1846,AAA,2014J,491249,M,West Midlands Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass
1847,FFF,2013J,510562,M,North Western Region,HE Qualification,0-10%,0-35,0,60,N,Pass
1848,GGG,2014B,689721,F,West Midlands Region,A Level or Equivalent,10-20,0-35,0,30,N,Pass
1849,EEE,2013J,323626,M,Yorkshire Region,Lower Than A Level,20-30%,0-35,1,90,N,Fail
1850,FFF,2014J,606914,M,Wales,A Level or Equivalent,20-30%,0-35,0,59,N,Pass
1851,FFF,2014J,614412,F,East Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass
1852,BBB,2013J,624674,F,Yorkshire Region,A Level or Equivalent,10-20,0-35,0,60,N,Withdrawn
1853,CCC,2013J,519178,M,London Region,HE Qualification,20-30%,0-35,0,60,N,Withdrawn
1854,GGG,2014J,710266,F,Yorkshire Region,A Level or Equivalent,70-80%,0-35,0,30,N,Pass
1855,GGG,2014J,686111,F,Scotland,A Level or Equivalent,40-50%,35-55,0,30,N,Pass
1856,FFF,2013J,225000,M,East Midlands Region,HE Qualification,80-90%,0-35,0,59,N,Pass
1857,DDD,2014J,618914,M,North Region,Lower Than A Level,70-80%,0-35,0,60,N,Fail
1858,BBB,2013J,2365203,F,East Anglian Region,A Level or Equivalent,80-90%,35-55,0,60,N,Pass
1859,FFF,2013J,541645,M,South East Region,A Level or Equivalent,30-40%,35-55,1,60,N,Pass
1860,DDD,2014J,574266,M,North Region,A Level or Equivalent,10-20,0-35,0,60,N,Withdrawn
1861,BBB,2013J,577245,F,London Region,A Level or Equivalent,40-50%,0-35,0,60,N,Withdrawn
1862,GGG,2013J,589143,F,East Midlands Region,Lower Than A Level,90-100%,35-55,0,30,N,Fail
1863,BBB,2014B,547459,F,North Western Region,Lower Than A Level,0-10%,0-35,0,120,N,Withdrawn
1864,FFF,2013J,186894,M,North Western Region,HE Qualification,20-30%,0-35,0,119,N,Pass
1865,DDD,2014J,577578,F,North Western Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn
1866,BBB,2014J,640771,F,East Midlands Region,A Level or Equivalent,60-70%,35-55,0,59,N,Pass
1867,DDD,2014B,546813,F,Wales,HE Qualification,40-50%,0-35,2,60,N,Pass
1868,GGG,2013J,600799,F,Yorkshire Region,Lower Than A Level,0-10%,35-55,0,30,N,Pass
1869,CCC,2014J,2270711,M,East Midlands Region,Lower Than A Level,50-60%,0-35,0,60,N,Pass
1870,BBB,2014B,647435,F,East Midlands Region,A Level or Equivalent,90-100%,0-35,0,120,N,Pass
1871,CCC,2014B,555124,F,Scotland,A Level or Equivalent,90-100%,0-35,0,31,N,Fail
1872,FFF,2013B,564755,F,Scotland,A Level or Equivalent,40-50%,0-35,0,59,N,Withdrawn
1873,CCC,2013B,546491,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,60,N,Withdrawn
1874,BBB,2013J,2419692,F,East Anglian Region,Lower Than A Level,10-20,0-35,0,120,N,Withdrawn
1875,BBB,2014B,609596,F,Yorkshire Region,A Level or Equivalent,80-90%,0-35,0,120,N,Withdrawn
1876,FFF,2013J,562808,M,Wales,Lower Than A Level,30-40%,0-35,0,60,N,Pass
1877,EEE,2013B,24734,M,North Region,A Level or Equivalent,90-100%,0-35,0,31,N,Pass
1878,BBB,2013B,560681,F,Yorkshire Region,Lower Than A Level,10-20,0-35,0,59,N,Withdrawn
1879,BBB,2014J,520514,F,Ireland,A Level or Equivalent,20-30%,0-35,0,119,Y,Withdrawn
1880,BBB,2013J,566897,M,North Western Region,Lower Than A Level,0-10%,0-35,0,120,N,Fail
1881,DDD,2014J,560434,F,Yorkshire Region,Lower Than A Level,10-20,35-55,0,121,Y,Fail
1882,BBB,2013J,159183,F,Yorkshire Region,Lower Than A Level,10-20,0-35,0,120,N,Withdrawn
1883,DDD,2013B,408382,M,North Region,A Level or Equivalent,50-60%,0-35,0,165,N,Withdrawn
1884,BBB,2014B,575255,F,Wales,A Level or Equivalent,60-70%,0-35,0,60,N,Distinction
1885,GGG,2014J,638706,F,Wales,Lower Than A Level,40-50%,35-55,0,30,N,Fail
1886,BBB,2013B,469971,F,East Midlands Region,Lower Than A Level,60-70%,0-35,0,120,N,Pass
1887,EEE,2013J,196243,M,Yorkshire Region,A Level or Equivalent,70-80%,35-55,5,60,Y,Pass
1888,DDD,2014J,667900,M,North Western Region,Lower Than A Level,90-100%,0-35,0,60,N,Fail
1889,BBB,2014B,608798,F,South East Region,A Level or Equivalent,80-90%,35-55,0,120,N,Fail
1890,BBB,2014J,2702660,F,South West Region,A Level or Equivalent,20-30%,35-55,0,120,N,Withdrawn
1891,BBB,2014J,597862,F,East Midlands Region,Lower Than A Level,10-20,0-35,0,59,N,Pass
1892,DDD,2014J,580076,F,East Midlands Region,Lower Than A Level,30-40%,0-35,0,59,N,Fail
1893,FFF,2014J,397400,M,South East Region,No Formal quals,0-10%,0-35,1,60,N,Fail
1894,CCC,2014J,660972,M,East Midlands Region,Lower Than A Level,40-50%,0-35,0,120,Y,Pass
1895,DDD,2014J,604656,F,South Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass
1896,FFF,2014J,611484,F,South East Region,Lower Than A Level,70-80%,35-55,0,60,N,Withdrawn
1897,BBB,2014B,567295,F,Wales,A Level or Equivalent,20-30%,0-35,0,60,N,Withdrawn
1898,EEE,2014J,587838,M,North Region,A Level or Equivalent,30-40%,0-35,0,89,N,Withdrawn
1899,DDD,2014B,517603,M,South West Region,A Level or Equivalent,70-80%,0-35,1,60,N,Pass
1900,FFF,2014J,568805,M,North Western Region,A Level or Equivalent,0-10%,35-55,0,120,N,Pass
1901,FFF,2013J,216814,F,London Region,Lower Than A Level,10-20,0-35,0,60,N,Pass
1902,BBB,2013J,563527,F,Wales,A Level or Equivalent,20-30%,0-35,0,59,N,Pass
1903,GGG,2013B,557111,F,North Region,Lower Than A Level,10-20,35-55,0,60,N,Distinction
1904,FFF,2014J,587500,M,East Midlands Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn
1905,DDD,2014B,501545,M,North Western Region,A Level or Equivalent,10-20,0-35,1,90,N,Withdrawn
1906,DDD,2014J,667027,F,Wales,A Level or Equivalent,20-30%,0-35,1,59,N,Pass
1907,AAA,2013J,612471,M,South East Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass
1908,BBB,2014J,600361,M,Wales,Lower Than A Level,90-100%,0-35,0,59,N,Pass
1909,BBB,2014J,548742,F,South West Region,A Level or Equivalent,60-70%,0-35,0,60,N,Distinction
1910,BBB,2014J,657693,F,East Anglian Region,Lower Than A Level,60-70%,0-35,0,120,N,Pass
1911,BBB,2014J,366414,M,London Region,Lower Than A Level,10-20,35-55,0,120,N,Withdrawn
1912,BBB,2014B,2562806,F,Yorkshire Region,A Level or Equivalent,40-50%,0-35,0,120,N,Distinction
1913,DDD,2014B,584648,M,North Western Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn
1914,CCC,2014B,611234,M,Yorkshire Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass
1915,BBB,2013B,24734,M,East Midlands Region,HE Qualification,20-30%,35-55,2,71,N,Pass
1916,FFF,2014B,533019,M,North Western Region,Lower Than A Level,0-10%,0-35,0,60,N,Fail
1917,CCC,2014B,305716,M,Wales,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn
1918,FFF,2013J,578194,M,North Region,A Level or Equivalent,80-90%,0-35,0,59,N,Fail
1919,FFF,2013J,526190,M,South Region,HE Qualification,50-60%,0-35,0,60,N,Pass
1920,FFF,2013J,124335,M,North Region,Lower Than A Level,30-40%,0-35,0,74,N,Fail
1921,DDD,2013J,55327,F,London Region,Lower Than A Level,30-40%,35-55,1,120,N,Distinction
1922,DDD,2013B,366603,M,London Region,Lower Than A Level,10-20,0-35,0,60,N,Pass
1923,FFF,2013B,362724,M,West Midlands Region,A Level or Equivalent,0-10%,35-55,1,30,Y,Withdrawn
1924,BBB,2013J,103639,M,Yorkshire Region,Lower Than A Level,40-50%,0-35,0,120,N,Withdrawn
1925,DDD,2013B,591380,M,South East Region,A Level or Equivalent,0-10%,0-35,0,119,N,Fail
1926,DDD,2014J,522296,F,East Anglian Region,Lower Than A Level,70-80%,0-35,0,119,N,Pass
1927,FFF,2014B,621651,M,Scotland,A Level or Equivalent,20-30%,0-35,1,90,N,Withdrawn
1928,FFF,2014B,562291,M,South West Region,Lower Than A Level,70-80%,0-35,0,60,N,Fail
1929,FFF,2014B,580625,M,Wales,Lower Than A Level,80-90%,35-55,0,60,N,Fail
1930,BBB,2013J,561930,F,West Midlands Region,HE Qualification,80-90%,0-35,0,76,N,Pass
1931,DDD,2013J,296932,M,Scotland,Lower Than A Level,80-90%,0-35,0,162,N,Fail
1932,FFF,2014B,626690,M,North Western Region,A Level or Equivalent,10-20,35-55,0,60,N,Withdrawn
1933,BBB,2014J,616462,F,Wales,A Level or Equivalent,30-40%,0-35,0,59,N,Pass
1934,BBB,2013B,581570,F,East Anglian Region,Lower Than A Level,60-70%,35-55,0,168,N,Withdrawn
1935,DDD,2013B,646907,M,Scotland,Lower Than A Level,50-60%,0-35,0,60,N,Withdrawn
1936,FFF,2013J,1955748,M,South West Region,HE Qualification,80-90%,35-55,0,60,N,Fail
1937,EEE,2013B,642481,M,Scotland,Lower Than A Level,40-50%,0-35,0,60,N,Fail
1938,FFF,2013J,592645,M,South East Region,A Level or Equivalent,40-50%,35-55,0,60,N,Fail
1939,EEE,2013B,558834,M,South Region,A Level or Equivalent,90-100%,0-35,0,60,N,Withdrawn
1940,GGG,2014J,2354106,F,Yorkshire Region,A Level or Equivalent,70-80%,0-35,0,30,N,Pass
1941,CCC,2013B,2170610,M,Wales,No Formal quals,50-60%,0-35,0,90,N,Fail
1942,BBB,2013B,525701,F,North Western Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass
1943,EEE,2013J,587107,M,North Region,A Level or Equivalent,30-40%,35-55,0,60,N,Fail
1944,BBB,2013J,556346,M,East Midlands Region,Lower Than A Level,50-60%,35-55,0,60,N,Pass
1945,EEE,2014J,595692,F,South Region,A Level or Equivalent,10-20,0-35,0,120,N,Withdrawn
1946,BBB,2014J,608046,F,South Region,Lower Than A Level,20-30%,0-35,0,121,N,Distinction
1947,BBB,2014J,622681,M,Wales,A Level or Equivalent,10-20,0-35,0,60,N,Fail
1948,FFF,2013J,602135,M,Yorkshire Region,A Level or Equivalent,90-100%,0-35,0,60,N,Withdrawn
1949,EEE,2014J,643604,F,Scotland,HE Qualification,50-60%,0-35,0,90,N,Pass
1950,FFF,2014J,623879,M,North Western Region,Lower Than A Level,0-10%,0-35,0,90,N,Withdrawn
1951,AAA,2013J,161487,F,Yorkshire Region,A Level or Equivalent,40-50%,35-55,0,60,N,Pass
1952,DDD,2014J,658659,M,East Midlands Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass
1953,FFF,2014B,302104,F,Scotland,Lower Than A Level,10-20,0-35,1,119,N,Withdrawn
1954,FFF,2013J,388234,M,Scotland,A Level or Equivalent,70-80%,0-35,0,120,N,Fail
1955,GGG,2013B,544134,M,South West Region,A Level or Equivalent,10-20,0-35,1,89,N,Distinction
1956,BBB,2014J,1905698,M,London Region,Lower Than A Level,70-80%,0-35,0,83,N,Pass
1957,BBB,2013J,189495,M,Scotland,A Level or Equivalent,40-50%,0-35,1,60,N,Fail
1958,FFF,2013B,451547,M,South West Region,HE Qualification,40-50%,0-35,1,60,N,Pass
1959,FFF,2013B,351603,F,Scotland,A Level or Equivalent,60-70%,0-35,0,172,Y,Pass
1960,BBB,2014J,548503,M,Yorkshire Region,A Level or Equivalent,80-90%,35-55,1,59,N,Pass
1961,FFF,2013J,499858,M,West Midlands Region,Lower Than A Level,0-10%,0-35,0,121,N,Pass
1962,BBB,2014J,702596,F,South Region,Lower Than A Level,20-30%,0-35,0,120,N,Withdrawn
1963,BBB,2014J,643250,F,East Midlands Region,Lower Than A Level,60-70%,0-35,0,120,N,Fail
1964,DDD,2013B,257565,M,Yorkshire Region,A Level or Equivalent,80-90%,0-35,1,90,N,Fail
1965,EEE,2013J,631232,M,North Region,HE Qualification,10-20,0-35,0,60,N,Withdrawn
1966,BBB,2014B,2151066,F,Yorkshire Region,Lower Than A Level,20-30%,0-35,1,60,N,Withdrawn
1967,BBB,2014B,254082,M,East Midlands Region,A Level or Equivalent,10-20,0-35,0,60,N,Fail
1968,FFF,2014B,539933,M,North Region,A Level or Equivalent,10-20,0-35,0,121,N,Withdrawn
1969,EEE,2014J,2574992,M,Scotland,Lower Than A Level,30-40%,35-55,0,60,N,Fail
1970,EEE,2013B,517837,F,Scotland,HE Qualification,90-100%,0-35,0,59,N,Pass
1971,CCC,2014J,577407,F,East Midlands Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass
1972,CCC,2014J,628500,F,Wales,A Level or Equivalent,90-100%,0-35,0,60,N,Pass
1973,FFF,2013B,242961,M,Wales,A Level or Equivalent,20-30%,0-35,0,90,N,Withdrawn
1974,GGG,2013J,205476,F,North Western Region,Lower Than A Level,80-90%,0-35,0,30,N,Fail
1975,DDD,2013J,505075,M,Yorkshire Region,A Level or Equivalent,70-80%,0-35,1,167,N,Withdrawn
1976,BBB,2014J,655911,F,North Region,Lower Than A Level,90-100%,0-35,0,60,N,Pass
1977,GGG,2013J,616370,M,East Midlands Region,A Level or Equivalent,40-50%,35-55,0,30,N,Pass
1978,BBB,2013J,369020,F,London Region,Lower Than A Level,0-10%,0-35,0,120,N,Withdrawn
1979,BBB,2014J,367698,M,South East Region,Lower Than A Level,60-70%,0-35,0,119,N,Pass
1980,FFF,2013J,584778,M,London Region,Lower Than A Level,10-20,0-35,0,91,N,Fail
1981,BBB,2013J,507245,F,South West Region,A Level or Equivalent,20-30%,35-55,0,59,N,Pass
1982,FFF,2014B,2309503,F,West Midlands Region,Lower Than A Level,60-70%,0-35,0,90,N,Withdrawn
1983,GGG,2014J,659141,F,Wales,Lower Than A Level,20-30%,0-35,0,59,N,Fail
1984,CCC,2014B,584303,M,North Region,A Level or Equivalent,0-10%,0-35,0,31,N,Pass
1985,FFF,2014J,609569,M,Wales,A Level or Equivalent,10-20,0-35,0,60,N,Pass
1986,DDD,2014J,574316,F,South Region,A Level or Equivalent,0-10%,0-35,0,60,N,Fail
1987,CCC,2014B,312936,M,North Region,A Level or Equivalent,70-80%,0-35,0,89,N,Pass
1988,DDD,2013J,641127,F,East Midlands Region,Lower Than A Level,50-60%,0-35,0,60,N,Fail
1989,GGG,2014B,542226,F,South Region,Lower Than A Level,90-100%,35-55,0,31,N,Distinction
1990,BBB,2013J,234075,F,South East Region,Lower Than A Level,90-100%,35-55,1,59,N,Fail
1991,BBB,2013B,563187,F,North Western Region,Lower Than A Level,50-60%,0-35,0,164,N,Withdrawn
1992,FFF,2013B,536929,M,South West Region,A Level or Equivalent,30-40%,35-55,0,119,N,Fail
1993,FFF,2014J,631902,M,North Region,HE Qualification,10-20,0-35,0,60,N,Pass
1994,DDD,2014B,371268,F,London Region,A Level or Equivalent,10-20,0-35,0,169,N,Withdrawn
1995,EEE,2013J,397521,M,East Midlands Region,HE Qualification,80-90%,0-35,1,60,N,Fail
1996,BBB,2014B,509245,F,West Midlands Region,A Level or Equivalent,10-20,0-35,0,90,N,Withdrawn
1997,DDD,2013J,539282,F,North Western Region,A Level or Equivalent,0-10%,0-35,0,60,N,Fail
1998,EEE,2013J,604040,M,Scotland,HE Qualification,30-40%,0-35,0,59,N,Fail
1999,BBB,2013J,439333,F,South Region,Lower Than A Level,70-80%,0-35,1,60,N,Fail
2000,FFF,2013B,553025,F,Yorkshire Region,Lower Than A Level,10-20,0-35,0,164,N,Fail
2001,BBB,2013B,536991,F,Wales,Lower Than A Level,10-20,0-35,0,59,N,Withdrawn
2002,FFF,2013J,24734,M,London Region,HE Qualification,30-40%,35-55,0,60,N,Pass
2003,BBB,2014B,594060,F,Wales,Lower Than A Level,30-40%,35-55,0,59,N,Pass
2004,FFF,2014J,569432,M,South East Region,HE Qualification,40-50%,0-35,0,60,N,Fail
2005,CCC,2013B,518705,M,Wales,Lower Than A Level,60-70%,0-35,0,90,N,Withdrawn
2006,DDD,2014B,631675,M,North Region,HE Qualification,30-40%,0-35,0,60,N,Distinction
2007,BBB,2013B,591819,F,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,120,Y,Pass
2008,CCC,2014J,557048,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,60,N,Withdrawn
2009,FFF,2013J,311136,M,West Midlands Region,A Level or Equivalent,10-20,35-55,0,60,Y,Withdrawn
2010,CCC,2014B,222369,F,Yorkshire Region,A Level or Equivalent,70-80%,35-55,0,60,N,Pass
2011,GGG,2013J,657751,F,North Western Region,Lower Than A Level,70-80%,0-35,0,30,N,Fail
2012,BBB,2014J,592751,F,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,120,N,Pass
2013,GGG,2014J,623295,M,Wales,A Level or Equivalent,60-70%,0-35,0,30,N,Withdrawn
2014,FFF,2013J,555287,M,West Midlands Region,Lower Than A Level,60-70%,0-35,0,119,N,Withdrawn
2015,AAA,2014B,208551,M,West Midlands Region,Lower Than A Level,40-50%,0-35,0,60,N,Withdrawn
2016,EEE,2013J,182141,M,East Midlands Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass
2017,DDD,2014B,541343,M,Wales,Lower Than A Level,20-30%,0-35,0,90,N,Fail
2018,FFF,2013J,2536324,M,South East Region,A Level or Equivalent,60-70%,0-35,0,91,N,Fail
2019,FFF,2013J,505297,M,London Region,Lower Than A Level,70-80%,35-55,0,60,N,Pass
2020,FFF,2013B,608822,M,South East Region,A Level or Equivalent,90-100%,0-35,0,60,N,Withdrawn
2021,FFF,2013J,560971,M,Scotland,HE Qualification,60-70%,35-55,0,60,N,Pass
2022,DDD,2014B,2633555,F,South West Region,Lower Than A Level,70-80%,0-35,1,30,Y,Withdrawn
2023,FFF,2013J,2116818,M,South Region,HE Qualification,50-60%,35-55,0,60,N,Pass
2024,FFF,2014J,209727,M,South East Region,A Level or Equivalent,90-100%,0-35,0,120,N,Pass
2025,BBB,2013J,572393,M,South West Region,A Level or Equivalent,60-70%,35-55,0,120,N,Withdrawn
2026,DDD,2013J,24734,M,North Region,HE Qualification,20-30%,0-35,0,89,N,Withdrawn
2027,FFF,2013J,592219,M,South Region,HE Qualification,80-90%,35-55,0,90,N,Distinction
2028,BBB,2014J,627570,F,East Midlands Region,A Level or Equivalent,80-90%,0-35,0,90,Y,Pass
2029,FFF,2014B,581965,M,Wales,Lower Than A Level,0-10%,35-55,0,60,N,Withdrawn
2030,GGG,2014J,2702660,F,London Region,A Level or Equivalent,70-80%,0-35,0,30,Y,Withdrawn
2031,DDD,2013B,400668,F,South Region,HE Qualification,10-20,0-35,0,60,N,Withdrawn
2032,BBB,2014J,588181,F,Wales,A Level or Equivalent,10-20,0-35,0,121,Y,Withdrawn
2033,CCC,2014J,634057,M,East Midlands Region,A Level or Equivalent,70-80%,0-35,1,121,N,Withdrawn
2034,FFF,2013J,1686067,M,East Midlands Region,A Level or Equivalent,80-90%,0-35,0,120,N,Pass
2035,BBB,2013J,2099691,F,East Midlands Region,Lower Than A Level,40-50%,0-35,0,60,N,Pass
2036,DDD,2013J,605437,M,London Region,A Level or Equivalent,90-100%,35-55,0,60,N,Pass
2037,DDD,2013J,575049,M,West Midlands Region,HE Qualification,50-60%,0-35,0,120,N,Pass
2038,EEE,2014J,632160,M,North Region,Lower Than A Level,70-80%,0-35,0,59,N,Withdrawn
2039,EEE,2014B,683658,M,London Region,Lower Than A Level,20-30%,0-35,0,30,N,Withdrawn
2040,BBB,2013J,515162,F,East Midlands Region,A Level or Equivalent,0-10%,0-35,0,120,N,Fail
2041,CCC,2013J,596759,M,North Western Region,HE Qualification,10-20,35-55,0,30,N,Fail
2042,CCC,2013J,495119,M,North Region,HE Qualification,10-20,0-35,0,120,N,Withdrawn
2043,DDD,2014J,655109,M,East Midlands Region,Lower Than A Level,60-70%,0-35,0,90,N,Withdrawn
2044,FFF,2014J,609159,F,South Region,A Level or Equivalent,20-30%,0-35,1,59,N,Pass
2045,FFF,2014B,572728,F,East Midlands Region,Lower Than A Level,10-20,0-35,0,60,N,Withdrawn
2046,FFF,2014J,2403630,M,Scotland,HE Qualification,10-20,0-35,0,90,Y,Withdrawn
2047,FFF,2013J,594778,M,East Midlands Region,Lower Than A Level,60-70%,0-35,0,60,Y,Pass
2048,BBB,2014B,617545,F,North Region,A Level or Equivalent,0-10%,0-35,0,60,N,Withdrawn
2049,EEE,2014J,618677,F,Scotland,A Level or Equivalent,60-70%,35-55,0,90,N,Pass
2050,GGG,2013J,646719,M,East Midlands Region,A Level or Equivalent,10-20,35-55,0,31,N,Pass
2051,BBB,2014J,491420,M,London Region,A Level or Equivalent,40-50%,0-35,0,59,N,Fail
2052,DDD,2013B,372070,M,North Region,A Level or Equivalent,90-100%,0-35,1,60,N,Pass
2053,FFF,2014B,237586,M,South Region,A Level or Equivalent,40-50%,0-35,0,119,Y,Pass
2054,DDD,2014B,628883,M,Wales,A Level or Equivalent,60-70%,0-35,0,120,N,Pass
2055,GGG,2014B,629399,M,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,89,N,Fail
2056,FFF,2014J,589012,M,East Midlands Region,Lower Than A Level,30-40%,0-35,0,60,N,Withdrawn
2057,DDD,2014J,644010,M,Scotland,A Level or Equivalent,0-10%,0-35,0,59,N,Pass
2058,FFF,2013J,611698,M,North Western Region,Lower Than A Level,0-10%,0-35,0,90,N,Withdrawn
2059,CCC,2014J,551025,F,South East Region,A Level or Equivalent,10-20,0-35,1,90,N,Fail
2060,DDD,2014J,248740,M,Wales,A Level or Equivalent,40-50%,0-35,0,119,N,Fail
2061,EEE,2014J,584409,F,Yorkshire Region,A Level or Equivalent,60-70%,0-35,0,59,N,Pass
2062,DDD,2013B,548127,M,East Midlands Region,Lower Than A Level,50-60%,0-35,0,120,N,Fail
2063,FFF,2014J,598290,M,Yorkshire Region,Lower Than A Level,50-60%,0-35,5,120,Y,Pass
2064,EEE,2013J,551757,M,South Region,A Level or Equivalent,80-90%,0-35,0,90,N,Pass
